SQL> SELECT * FROM UTILISATEUR_DIMENSION_DYNAMIQUE;

"ID_UTILISATEUR","PAYS_INSCRIPTION","PSEUDONYME","TRANCHE_AGE_CALCULEE","GENRE_DECLARE","TYPE_ABONNEMENT"
"5336","Espagne","User_5336","18-25","Femme","Premium"
"5341","Espagne","User_5341","46+","Homme","Premium"
"5344","Espagne","User_5344","36-45","Homme","Student"
"5346","Espagne","User_5346","36-45","Femme","Premium"
"5348","Espagne","User_5348","46+","Non-d??clar??","Premium"
"5350","Espagne","User_5350","46+","Femme","Student"
"5354","Espagne","User_5354","36-45","Homme","Student"
"5355","Espagne","User_5355","18-25","Non-d??clar??","Student"
"5360","Espagne","User_5360","36-45","Non-d??clar??","Free"
"5362","Espagne","User_5362","46+","Homme","Premium"
"5363","Espagne","User_5363","36-45","Homme","Free"
"5365","Espagne","User_5365","46+","Femme","Free"
"5371","Espagne","User_5371","18-25","Femme","Premium"
"5375","Espagne","User_5375","18-25","Femme","Free"
"5376","Espagne","User_5376","46+","Homme","Student"
"5377","Espagne","User_5377","46+","Non-d??clar??","Premium"
"5380","Espagne","User_5380","46+","Non-d??clar??","Premium"
"5382","Espagne","User_5382","18-25","Femme","Premium"
"5385","Espagne","User_5385","36-45","Femme","Premium"
"5386","Espagne","User_5386","46+","Femme","Premium"
"5391","Espagne","User_5391","18-25","Homme","Premium"
"5397","Espagne","User_5397","36-45","Femme","Student"
"5399","Espagne","User_5399","36-45","Homme","Premium"
"5406","Espagne","User_5406","18-25","Non-d??clar??","Student"
"5407","Espagne","User_5407","26-35","Femme","Free"
"5408","Espagne","User_5408","36-45","Non-d??clar??","Student"
"5411","Espagne","User_5411","46+","Femme","Free"
"5412","Espagne","User_5412","46+","Non-d??clar??","Free"
"5417","Espagne","User_5417","18-25","Homme","Free"
"5419","Espagne","User_5419","36-45","Femme","Premium"
"5420","Espagne","User_5420","36-45","Femme","Student"
"5421","Espagne","User_5421","26-35","Femme","Student"
"5425","Espagne","User_5425","26-35","Femme","Free"
"5432","Espagne","User_5432","46+","Non-d??clar??","Student"
"5441","Espagne","User_5441","46+","Homme","Premium"
"5442","Espagne","User_5442","46+","Non-d??clar??","Free"
"5444","Espagne","User_5444","46+","Femme","Premium"
"5448","Espagne","User_5448","36-45","Non-d??clar??","Free"
"5457","Espagne","User_5457","46+","Femme","Free"
"5459","Espagne","User_5459","46+","Homme","Student"
"5462","Espagne","User_5462","46+","Homme","Free"
"5463","Espagne","User_5463","18-25","Femme","Free"
"5464","Espagne","User_5464","26-35","Non-d??clar??","Student"
"5469","Espagne","User_5469","46+","Femme","Student"
"5472","Espagne","User_5472","36-45","Non-d??clar??","Student"
"5483","Espagne","User_5483","36-45","Non-d??clar??","Free"
"5487","Espagne","User_5487","18-25","Homme","Free"
"5491","Espagne","User_5491","36-45","Homme","Premium"
"5492","Espagne","User_5492","26-35","Femme","Student"
"5504","Espagne","User_5504","18-25","Homme","Student"
"5506","Espagne","User_5506","36-45","Femme","Free"
"5510","Espagne","User_5510","46+","Non-d??clar??","Free"
"5523","Espagne","User_5523","26-35","Homme","Student"
"5527","Espagne","User_5527","46+","Non-d??clar??","Premium"
"5531","Espagne","User_5531","26-35","Femme","Premium"
"5532","Espagne","User_5532","36-45","Homme","Free"
"5533","Espagne","User_5533","18-25","Non-d??clar??","Free"
"5538","Espagne","User_5538","46+","Femme","Free"
"5541","Espagne","User_5541","26-35","Femme","Free"
"5546","Espagne","User_5546","18-25","Homme","Free"
"5550","Espagne","User_5550","26-35","Homme","Premium"
"5553","Espagne","User_5553","26-35","Femme","Free"
"5555","Espagne","User_5555","26-35","Non-d??clar??","Premium"
"5558","Espagne","User_5558","36-45","Femme","Free"
"5562","Espagne","User_5562","46+","Femme","Free"
"5566","Espagne","User_5566","36-45","Homme","Premium"
"5572","Espagne","User_5572","46+","Femme","Premium"
"5574","Espagne","User_5574","18-25","Homme","Free"
"5582","Espagne","User_5582","26-35","Non-d??clar??","Student"
"5584","Espagne","User_5584","18-25","Non-d??clar??","Premium"
"5585","Espagne","User_5585","18-25","Non-d??clar??","Free"
"5586","Espagne","User_5586","18-25","Homme","Free"
"5587","Espagne","User_5587","36-45","Non-d??clar??","Premium"
"5589","Espagne","User_5589","18-25","Femme","Free"
"5592","Espagne","User_5592","18-25","Non-d??clar??","Free"
"5594","Espagne","User_5594","46+","Femme","Student"
"5604","Espagne","User_5604","46+","Homme","Student"
"5605","Espagne","User_5605","46+","Femme","Premium"
"5613","Espagne","User_5613","18-25","Non-d??clar??","Student"
"5635","Espagne","User_5635","46+","Homme","Free"
"5637","Espagne","User_5637","36-45","Femme","Student"
"5642","Espagne","User_5642","26-35","Non-d??clar??","Student"
"5644","Espagne","User_5644","18-25","Femme","Free"
"5651","Espagne","User_5651","36-45","Non-d??clar??","Student"
"5653","Espagne","User_5653","46+","Homme","Premium"
"5661","Espagne","User_5661","46+","Homme","Free"
"5676","Espagne","User_5676","26-35","Homme","Premium"
"5677","Espagne","User_5677","36-45","Non-d??clar??","Free"
"5684","Espagne","User_5684","36-45","Femme","Student"
"5687","Espagne","User_5687","26-35","Non-d??clar??","Free"
"5688","Espagne","User_5688","18-25","Femme","Free"
"5697","Espagne","User_5697","18-25","Femme","Premium"
"5700","Espagne","User_5700","26-35","Homme","Premium"
"5702","Espagne","User_5702","46+","Femme","Premium"
"5705","Espagne","User_5705","26-35","Non-d??clar??","Premium"
"5711","Espagne","User_5711","26-35","Femme","Free"
"5712","Espagne","User_5712","46+","Femme","Premium"
"5714","Espagne","User_5714","18-25","Femme","Premium"
"5722","Espagne","User_5722","18-25","Homme","Student"
"5731","Espagne","User_5731","36-45","Non-d??clar??","Free"
"5736","Espagne","User_5736","26-35","Homme","Student"
"5748","Espagne","User_5748","18-25","Non-d??clar??","Premium"
"5750","Espagne","User_5750","46+","Femme","Free"
"5752","Espagne","User_5752","36-45","Non-d??clar??","Student"
"5753","Espagne","User_5753","36-45","Non-d??clar??","Premium"
"5754","Espagne","User_5754","26-35","Homme","Free"
"5761","Espagne","User_5761","18-25","Femme","Student"
"5763","Espagne","User_5763","46+","Femme","Free"
"5765","Espagne","User_5765","36-45","Homme","Free"
"5772","Espagne","User_5772","26-35","Femme","Free"
"5776","Espagne","User_5776","46+","Non-d??clar??","Free"
"5777","Espagne","User_5777","18-25","Non-d??clar??","Free"
"5781","Espagne","User_5781","26-35","Homme","Premium"
"5783","Espagne","User_5783","36-45","Non-d??clar??","Premium"
"5784","Espagne","User_5784","26-35","Femme","Premium"
"5789","Espagne","User_5789","18-25","Femme","Free"
"5794","Espagne","User_5794","36-45","Homme","Student"
"5799","Espagne","User_5799","46+","Femme","Premium"
"5804","Espagne","User_5804","18-25","Homme","Premium"
"5805","Espagne","User_5805","36-45","Femme","Free"
"5807","Espagne","User_5807","36-45","Non-d??clar??","Premium"
"5812","Espagne","User_5812","46+","Non-d??clar??","Student"
"5816","Espagne","User_5816","18-25","Homme","Premium"
"5836","Espagne","User_5836","26-35","Homme","Student"
"5838","Espagne","User_5838","36-45","Femme","Premium"
"5846","Espagne","User_5846","18-25","Homme","Student"
"5854","Espagne","User_5854","18-25","Homme","Premium"
"5858","Espagne","User_5858","26-35","Homme","Student"
"5862","Espagne","User_5862","36-45","Non-d??clar??","Student"
"5865","Espagne","User_5865","46+","Femme","Free"
"5866","Espagne","User_5866","46+","Homme","Premium"
"5872","Espagne","User_5872","26-35","Femme","Free"
"5878","Espagne","User_5878","18-25","Femme","Student"
"5884","Espagne","User_5884","26-35","Femme","Free"
"5890","Espagne","User_5890","36-45","Homme","Free"
"5896","Espagne","User_5896","46+","Non-d??clar??","Free"
"5899","Espagne","User_5899","18-25","Homme","Premium"
"5900","Espagne","User_5900","26-35","Non-d??clar??","Student"
"5902","Espagne","User_5902","26-35","Homme","Student"
"5903","Espagne","User_5903","46+","Non-d??clar??","Free"
"5904","Espagne","User_5904","18-25","Homme","Premium"
"5906","Espagne","User_5906","18-25","Femme","Student"
"5908","Espagne","User_5908","36-45","Non-d??clar??","Premium"
"5909","Espagne","User_5909","46+","Femme","Free"
"5910","Espagne","User_5910","18-25","Femme","Free"
"5918","Espagne","User_5918","36-45","Homme","Premium"
"5920","Espagne","User_5920","26-35","Femme","Premium"
"5922","Espagne","User_5922","18-25","Homme","Free"
"5925","Espagne","User_5925","18-25","Homme","Free"
"5928","Espagne","User_5928","36-45","Homme","Free"
"5930","Espagne","User_5930","46+","Homme","Student"
"5934","Espagne","User_5934","18-25","Homme","Premium"
"5943","Espagne","User_5943","18-25","Homme","Premium"
"5946","Espagne","User_5946","26-35","Non-d??clar??","Free"
"5951","Espagne","User_5951","46+","Homme","Student"
"5953","Espagne","User_5953","46+","Non-d??clar??","Student"
"5954","Espagne","User_5954","18-25","Femme","Student"
"5955","Espagne","User_5955","46+","Non-d??clar??","Student"
"5959","Espagne","User_5959","46+","Femme","Premium"
"5964","Espagne","User_5964","46+","Non-d??clar??","Student"
"5967","Espagne","User_5967","18-25","Femme","Student"
"5969","Espagne","User_5969","36-45","Homme","Student"
"5971","Espagne","User_5971","26-35","Homme","Student"
"5975","Espagne","User_5975","36-45","Homme","Student"
"5980","Espagne","User_5980","36-45","Homme","Student"
"5991","Espagne","User_5991","18-25","Non-d??clar??","Premium"
"5997","Espagne","User_5997","26-35","Homme","Student"
"5998","Espagne","User_5998","26-35","Femme","Premium"
"6003","Espagne","User_6003","26-35","Non-d??clar??","Free"
"6009","Espagne","User_6009","46+","Non-d??clar??","Premium"
"6012","Espagne","User_6012","46+","Homme","Free"
"6014","Espagne","User_6014","18-25","Homme","Student"
"6017","Espagne","User_6017","18-25","Homme","Free"
"6028","Espagne","User_6028","36-45","Femme","Premium"
"6042","Espagne","User_6042","46+","Femme","Student"
"6049","Espagne","User_6049","46+","Homme","Student"
"6054","Espagne","User_6054","18-25","Femme","Free"
"6056","Espagne","User_6056","46+","Homme","Premium"
"6057","Espagne","User_6057","46+","Femme","Free"
"6071","Espagne","User_6071","36-45","Femme","Premium"
"6073","Espagne","User_6073","36-45","Homme","Free"
"6081","Espagne","User_6081","26-35","Femme","Premium"
"6082","Espagne","User_6082","36-45","Femme","Free"
"6084","Espagne","User_6084","26-35","Non-d??clar??","Free"
"6089","Espagne","User_6089","18-25","Homme","Student"
"6093","Espagne","User_6093","36-45","Homme","Student"
"6094","Espagne","User_6094","46+","Femme","Premium"
"6096","Espagne","User_6096","26-35","Non-d??clar??","Premium"
"6102","Espagne","User_6102","26-35","Non-d??clar??","Free"
"6104","Espagne","User_6104","46+","Femme","Student"
"6112","Espagne","User_6112","46+","Non-d??clar??","Free"
"6113","Espagne","User_6113","46+","Non-d??clar??","Premium"
"6115","Espagne","User_6115","26-35","Femme","Premium"
"6118","Espagne","User_6118","18-25","Homme","Student"
"6127","Espagne","User_6127","26-35","Homme","Student"
"6131","Espagne","User_6131","26-35","Femme","Free"
"6135","Espagne","User_6135","18-25","Non-d??clar??","Student"
"6136","Espagne","User_6136","36-45","Non-d??clar??","Free"
"6140","Espagne","User_6140","18-25","Homme","Student"
"6145","Espagne","User_6145","18-25","Homme","Premium"
"6154","Espagne","User_6154","18-25","Femme","Free"
"6167","Espagne","User_6167","46+","Homme","Student"
"6176","Espagne","User_6176","36-45","Femme","Student"
"6185","Espagne","User_6185","18-25","Non-d??clar??","Premium"
"6191","Espagne","User_6191","36-45","Homme","Free"
"6192","Espagne","User_6192","46+","Non-d??clar??","Free"
"6193","Espagne","User_6193","36-45","Femme","Free"
"6194","Espagne","User_6194","26-35","Femme","Free"
"6197","Espagne","User_6197","26-35","Homme","Student"
"6204","Espagne","User_6204","26-35","Non-d??clar??","Premium"
"6205","Espagne","User_6205","26-35","Femme","Premium"
"6210","Espagne","User_6210","36-45","Homme","Premium"
"6213","Espagne","User_6213","36-45","Non-d??clar??","Student"
"6224","Espagne","User_6224","26-35","Femme","Free"
"6227","Espagne","User_6227","36-45","Non-d??clar??","Premium"
"6230","Espagne","User_6230","26-35","Femme","Free"
"6233","Espagne","User_6233","46+","Non-d??clar??","Free"
"6240","Espagne","User_6240","36-45","Femme","Student"
"6244","Espagne","User_6244","36-45","Femme","Student"
"6245","Espagne","User_6245","26-35","Femme","Premium"
"6247","Espagne","User_6247","46+","Non-d??clar??","Student"
"6252","Espagne","User_6252","46+","Femme","Student"
"6253","Espagne","User_6253","26-35","Femme","Premium"
"6256","Espagne","User_6256","26-35","Femme","Premium"
"6258","Espagne","User_6258","46+","Homme","Premium"
"6259","Espagne","User_6259","36-45","Non-d??clar??","Premium"
"6261","Espagne","User_6261","18-25","Homme","Student"
"6263","Espagne","User_6263","26-35","Homme","Free"
"6267","Espagne","User_6267","18-25","Homme","Student"
"6268","Espagne","User_6268","46+","Non-d??clar??","Free"
"6270","Espagne","User_6270","26-35","Non-d??clar??","Student"
"6278","Espagne","User_6278","26-35","Femme","Premium"
"6279","Espagne","User_6279","26-35","Homme","Premium"
"6284","Espagne","User_6284","18-25","Non-d??clar??","Student"
"6286","Espagne","User_6286","36-45","Non-d??clar??","Premium"
"6288","Espagne","User_6288","36-45","Homme","Premium"
"6293","Espagne","User_6293","18-25","Non-d??clar??","Student"
"6297","Espagne","User_6297","36-45","Non-d??clar??","Free"
"6298","Espagne","User_6298","36-45","Homme","Student"
"6303","Espagne","User_6303","36-45","Non-d??clar??","Free"
"6305","Espagne","User_6305","36-45","Non-d??clar??","Premium"
"6310","Espagne","User_6310","36-45","Non-d??clar??","Student"
"6319","Espagne","User_6319","18-25","Homme","Premium"
"6326","Espagne","User_6326","18-25","Non-d??clar??","Free"
"6335","Espagne","User_6335","18-25","Non-d??clar??","Student"
"6336","Espagne","User_6336","18-25","Non-d??clar??","Premium"
"6341","Espagne","User_6341","46+","Homme","Student"
"6342","Espagne","User_6342","36-45","Femme","Free"
"6343","Espagne","User_6343","46+","Homme","Student"
"6346","Espagne","User_6346","36-45","Homme","Premium"
"6347","Espagne","User_6347","36-45","Non-d??clar??","Student"
"6349","Espagne","User_6349","18-25","Non-d??clar??","Free"
"6350","Espagne","User_6350","46+","Non-d??clar??","Premium"
"6356","Espagne","User_6356","26-35","Non-d??clar??","Premium"
"6361","Espagne","User_6361","46+","Homme","Free"
"6367","Espagne","User_6367","36-45","Non-d??clar??","Student"
"6371","Espagne","User_6371","36-45","Femme","Premium"
"6372","Espagne","User_6372","46+","Homme","Free"
"6375","Espagne","User_6375","18-25","Femme","Student"
"6376","Espagne","User_6376","46+","Femme","Student"
"6378","Espagne","User_6378","18-25","Non-d??clar??","Premium"
"6383","Espagne","User_6383","26-35","Homme","Student"
"6384","Espagne","User_6384","26-35","Non-d??clar??","Student"
"6385","Espagne","User_6385","18-25","Femme","Free"
"6388","Espagne","User_6388","26-35","Non-d??clar??","Premium"
"6404","Espagne","User_6404","36-45","Homme","Free"
"6417","Espagne","User_6417","26-35","Femme","Free"
"6421","Espagne","User_6421","46+","Femme","Premium"
"6426","Espagne","User_6426","36-45","Non-d??clar??","Premium"
"6427","Espagne","User_6427","46+","Non-d??clar??","Premium"
"6428","Espagne","User_6428","36-45","Non-d??clar??","Student"
"6429","Espagne","User_6429","18-25","Femme","Student"
"6432","Espagne","User_6432","46+","Homme","Premium"
"6442","Espagne","User_6442","26-35","Non-d??clar??","Premium"
"6443","Espagne","User_6443","26-35","Non-d??clar??","Premium"
"6447","Espagne","User_6447","26-35","Femme","Free"
"6461","Espagne","User_6461","46+","Femme","Student"
"6463","Espagne","User_6463","26-35","Non-d??clar??","Student"
"6464","Espagne","User_6464","18-25","Non-d??clar??","Free"
"6472","Espagne","User_6472","26-35","Homme","Premium"
"6480","Espagne","User_6480","46+","Non-d??clar??","Student"
"6482","Espagne","User_6482","36-45","Homme","Premium"
"6484","Espagne","User_6484","26-35","Homme","Student"
"6486","Espagne","User_6486","18-25","Non-d??clar??","Student"
"6492","Espagne","User_6492","36-45","Femme","Free"
"6498","Espagne","User_6498","36-45","Homme","Student"
"6499","Espagne","User_6499","36-45","Femme","Premium"
"6505","Espagne","User_6505","18-25","Homme","Free"
"6509","Espagne","User_6509","18-25","Non-d??clar??","Free"
"6511","Espagne","User_6511","26-35","Femme","Student"
"6517","Espagne","User_6517","46+","Non-d??clar??","Premium"
