,,,,,,,,
,,,,,,,,
ID_REGION,NOM_REGION,CODE_REGION_ISO3166_2,NOM_PAYS,CODE_PAYS_ISO3166_1,FUSEAU_HORAIRE,CONTINENT,LANGUE_PRINCIPALE,DEVISE_MONETAIRE
1827,Region_1827,ISO_1827,Espagne,ESP,GMT+9,Europe,Espagnol,BRL
1828,Region_1828,ISO_1828,??tats-Unis,USA,GMT+6,Am??riques,Anglais,BRL
1829,Region_1829,ISO_1829,Br??sil,BRA,GMT+7,Asie,Portugais,BRL
1830,Region_1830,ISO_1830,France,FRA,GMT+11,Europe,Fran??ais,EUR
1831,Region_1831,ISO_1831,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
1832,Region_1832,ISO_1832,Espagne,ESP,GMT+6,Asie,Espagnol,BRL
1833,Region_1833,ISO_1833,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
1834,Region_1834,ISO_1834,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
1835,Region_1835,ISO_1835,France,FRA,GMT+1,Asie,Fran??ais,EUR
1836,Region_1836,ISO_1836,Allemagne,DEU,GMT+2,Europe,Allemand,USD
1837,Region_1837,ISO_1837,Espagne,ESP,GMT+10,Am??riques,Espagnol,BRL
1838,Region_1838,ISO_1838,??tats-Unis,USA,GMT+3,Asie,Anglais,BRL
1839,Region_1839,ISO_1839,Br??sil,BRA,GMT+3,Europe,Portugais,BRL
1840,Region_1840,ISO_1840,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
1841,Region_1841,ISO_1841,Allemagne,DEU,GMT+3,Asie,Allemand,USD
1842,Region_1842,ISO_1842,Espagne,ESP,GMT+5,Europe,Espagnol,BRL
1843,Region_1843,ISO_1843,??tats-Unis,USA,GMT+8,Am??riques,Anglais,BRL
1844,Region_1844,ISO_1844,Br??sil,BRA,GMT+11,Asie,Portugais,BRL
1845,Region_1845,ISO_1845,France,FRA,GMT+3,Europe,Fran??ais,EUR
1846,Region_1846,ISO_1846,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
1847,Region_1847,ISO_1847,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
1848,Region_1848,ISO_1848,??tats-Unis,USA,GMT+1,Europe,Anglais,BRL
1849,Region_1849,ISO_1849,Br??sil,BRA,GMT+5,Am??riques,Portugais,BRL
1850,Region_1850,ISO_1850,France,FRA,GMT+1,Asie,Fran??ais,EUR
1851,Region_1851,ISO_1851,Allemagne,DEU,GMT+1,Europe,Allemand,USD
1852,Region_1852,ISO_1852,Espagne,ESP,GMT+2,Am??riques,Espagnol,BRL
1853,Region_1853,ISO_1853,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
1854,Region_1854,ISO_1854,Br??sil,BRA,GMT+6,Europe,Portugais,BRL
1855,Region_1855,ISO_1855,France,FRA,GMT+4,Am??riques,Fran??ais,EUR
1856,Region_1856,ISO_1856,Allemagne,DEU,GMT+6,Asie,Allemand,USD
1857,Region_1857,ISO_1857,Espagne,ESP,GMT+3,Europe,Espagnol,BRL
1858,Region_1858,ISO_1858,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
1859,Region_1859,ISO_1859,Br??sil,BRA,GMT+3,Asie,Portugais,BRL
1860,Region_1860,ISO_1860,France,FRA,GMT+1,Europe,Fran??ais,EUR
1861,Region_1861,ISO_1861,Allemagne,DEU,GMT+2,Am??riques,Allemand,USD
1862,Region_1862,ISO_1862,Espagne,ESP,GMT+8,Asie,Espagnol,BRL
1863,Region_1863,ISO_1863,??tats-Unis,USA,GMT+1,Europe,Anglais,BRL
1864,Region_1864,ISO_1864,Br??sil,BRA,GMT+10,Am??riques,Portugais,BRL
1865,Region_1865,ISO_1865,France,FRA,GMT+6,Asie,Fran??ais,EUR
1866,Region_1866,ISO_1866,Allemagne,DEU,GMT+7,Europe,Allemand,USD
1867,Region_1867,ISO_1867,Espagne,ESP,GMT+11,Am??riques,Espagnol,BRL
1868,Region_1868,ISO_1868,??tats-Unis,USA,GMT+2,Asie,Anglais,BRL
1869,Region_1869,ISO_1869,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
1870,Region_1870,ISO_1870,France,FRA,GMT+2,Am??riques,Fran??ais,EUR
1871,Region_1871,ISO_1871,Allemagne,DEU,GMT+5,Asie,Allemand,USD
1872,Region_1872,ISO_1872,Espagne,ESP,GMT+4,Europe,Espagnol,BRL
1873,Region_1873,ISO_1873,??tats-Unis,USA,GMT+10,Am??riques,Anglais,BRL
1874,Region_1874,ISO_1874,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
1875,Region_1875,ISO_1875,France,FRA,GMT+10,Europe,Fran??ais,EUR
1876,Region_1876,ISO_1876,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
1877,Region_1877,ISO_1877,Espagne,ESP,GMT+6,Asie,Espagnol,BRL
1878,Region_1878,ISO_1878,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
1879,Region_1879,ISO_1879,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
1880,Region_1880,ISO_1880,France,FRA,GMT+6,Asie,Fran??ais,EUR
1881,Region_1881,ISO_1881,Allemagne,DEU,GMT+2,Europe,Allemand,USD
1882,Region_1882,ISO_1882,Espagne,ESP,GMT+9,Am??riques,Espagnol,BRL
1883,Region_1883,ISO_1883,??tats-Unis,USA,GMT+7,Asie,Anglais,BRL
1884,Region_1884,ISO_1884,Br??sil,BRA,GMT+2,Europe,Portugais,BRL
1885,Region_1885,ISO_1885,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
1886,Region_1886,ISO_1886,Allemagne,DEU,GMT+4,Asie,Allemand,USD
1887,Region_1887,ISO_1887,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
1888,Region_1888,ISO_1888,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
1889,Region_1889,ISO_1889,Br??sil,BRA,GMT+10,Asie,Portugais,BRL
1890,Region_1890,ISO_1890,France,FRA,GMT+3,Europe,Fran??ais,EUR
1891,Region_1891,ISO_1891,Allemagne,DEU,GMT+3,Am??riques,Allemand,USD
1892,Region_1892,ISO_1892,Espagne,ESP,GMT+11,Asie,Espagnol,BRL
1893,Region_1893,ISO_1893,??tats-Unis,USA,GMT+11,Europe,Anglais,BRL
1894,Region_1894,ISO_1894,Br??sil,BRA,GMT+3,Am??riques,Portugais,BRL
1895,Region_1895,ISO_1895,France,FRA,GMT+5,Asie,Fran??ais,EUR
1896,Region_1896,ISO_1896,Allemagne,DEU,GMT+8,Europe,Allemand,USD
1897,Region_1897,ISO_1897,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
1898,Region_1898,ISO_1898,??tats-Unis,USA,GMT+8,Asie,Anglais,BRL
1899,Region_1899,ISO_1899,Br??sil,BRA,GMT+1,Europe,Portugais,BRL
1900,Region_1900,ISO_1900,France,FRA,GMT+7,Am??riques,Fran??ais,EUR
1901,Region_1901,ISO_1901,Allemagne,DEU,GMT+3,Asie,Allemand,USD
1902,Region_1902,ISO_1902,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
1903,Region_1903,ISO_1903,??tats-Unis,USA,GMT+5,Am??riques,Anglais,BRL
1904,Region_1904,ISO_1904,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
1905,Region_1905,ISO_1905,France,FRA,GMT+10,Europe,Fran??ais,EUR
1906,Region_1906,ISO_1906,Allemagne,DEU,GMT+10,Am??riques,Allemand,USD
1907,Region_1907,ISO_1907,Espagne,ESP,GMT+9,Asie,Espagnol,BRL
1908,Region_1908,ISO_1908,??tats-Unis,USA,GMT+1,Europe,Anglais,BRL
1909,Region_1909,ISO_1909,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
1910,Region_1910,ISO_1910,France,FRA,GMT+10,Asie,Fran??ais,EUR
1911,Region_1911,ISO_1911,Allemagne,DEU,GMT+11,Europe,Allemand,USD
1912,Region_1912,ISO_1912,Espagne,ESP,GMT+4,Am??riques,Espagnol,BRL
1913,Region_1913,ISO_1913,??tats-Unis,USA,GMT+2,Asie,Anglais,BRL
1914,Region_1914,ISO_1914,Br??sil,BRA,GMT+10,Europe,Portugais,BRL
1915,Region_1915,ISO_1915,France,FRA,GMT+2,Am??riques,Fran??ais,EUR
1916,Region_1916,ISO_1916,Allemagne,DEU,GMT+7,Asie,Allemand,USD
1917,Region_1917,ISO_1917,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
1918,Region_1918,ISO_1918,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
1919,Region_1919,ISO_1919,Br??sil,BRA,GMT+3,Asie,Portugais,BRL
1920,Region_1920,ISO_1920,France,FRA,GMT+4,Europe,Fran??ais,EUR
1921,Region_1921,ISO_1921,Allemagne,DEU,GMT+10,Am??riques,Allemand,USD
1922,Region_1922,ISO_1922,Espagne,ESP,GMT+3,Asie,Espagnol,BRL
1923,Region_1923,ISO_1923,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
1924,Region_1924,ISO_1924,Br??sil,BRA,GMT+4,Am??riques,Portugais,BRL
1925,Region_1925,ISO_1925,France,FRA,GMT+5,Asie,Fran??ais,EUR
1926,Region_1926,ISO_1926,Allemagne,DEU,GMT+10,Europe,Allemand,USD
1927,Region_1927,ISO_1927,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
1928,Region_1928,ISO_1928,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
1929,Region_1929,ISO_1929,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
1930,Region_1930,ISO_1930,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
1931,Region_1931,ISO_1931,Allemagne,DEU,GMT+3,Asie,Allemand,USD
1932,Region_1932,ISO_1932,Espagne,ESP,GMT+8,Europe,Espagnol,BRL
1933,Region_1933,ISO_1933,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
1934,Region_1934,ISO_1934,Br??sil,BRA,GMT+1,Asie,Portugais,BRL
1935,Region_1935,ISO_1935,France,FRA,GMT+9,Europe,Fran??ais,EUR
1936,Region_1936,ISO_1936,Allemagne,DEU,GMT+11,Am??riques,Allemand,USD
1937,Region_1937,ISO_1937,Espagne,ESP,GMT+8,Asie,Espagnol,BRL
1938,Region_1938,ISO_1938,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
1939,Region_1939,ISO_1939,Br??sil,BRA,GMT+3,Am??riques,Portugais,BRL
1940,Region_1940,ISO_1940,France,FRA,GMT+1,Asie,Fran??ais,EUR
1941,Region_1941,ISO_1941,Allemagne,DEU,GMT+3,Europe,Allemand,USD
1942,Region_1942,ISO_1942,Espagne,ESP,GMT+11,Am??riques,Espagnol,BRL
1943,Region_1943,ISO_1943,??tats-Unis,USA,GMT+8,Asie,Anglais,BRL
1944,Region_1944,ISO_1944,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
1945,Region_1945,ISO_1945,France,FRA,GMT+1,Am??riques,Fran??ais,EUR
1946,Region_1946,ISO_1946,Allemagne,DEU,GMT+5,Asie,Allemand,USD
1947,Region_1947,ISO_1947,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
1948,Region_1948,ISO_1948,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
1949,Region_1949,ISO_1949,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
1950,Region_1950,ISO_1950,France,FRA,GMT+7,Europe,Fran??ais,EUR
1951,Region_1951,ISO_1951,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
1952,Region_1952,ISO_1952,Espagne,ESP,GMT+10,Asie,Espagnol,BRL
1953,Region_1953,ISO_1953,??tats-Unis,USA,GMT+10,Europe,Anglais,BRL
1954,Region_1954,ISO_1954,Br??sil,BRA,GMT+3,Am??riques,Portugais,BRL
1955,Region_1955,ISO_1955,France,FRA,GMT+10,Asie,Fran??ais,EUR
1956,Region_1956,ISO_1956,Allemagne,DEU,GMT+7,Europe,Allemand,USD
1957,Region_1957,ISO_1957,Espagne,ESP,GMT+8,Am??riques,Espagnol,BRL
1958,Region_1958,ISO_1958,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
1959,Region_1959,ISO_1959,Br??sil,BRA,GMT+2,Europe,Portugais,BRL
1960,Region_1960,ISO_1960,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
1961,Region_1961,ISO_1961,Allemagne,DEU,GMT+9,Asie,Allemand,USD
1962,Region_1962,ISO_1962,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
1963,Region_1963,ISO_1963,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
1964,Region_1964,ISO_1964,Br??sil,BRA,GMT+7,Asie,Portugais,BRL
1965,Region_1965,ISO_1965,France,FRA,GMT+11,Europe,Fran??ais,EUR
1966,Region_1966,ISO_1966,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
1967,Region_1967,ISO_1967,Espagne,ESP,GMT+4,Asie,Espagnol,BRL
1968,Region_1968,ISO_1968,??tats-Unis,USA,GMT+9,Europe,Anglais,BRL
1969,Region_1969,ISO_1969,Br??sil,BRA,GMT+3,Am??riques,Portugais,BRL
1970,Region_1970,ISO_1970,France,FRA,GMT+5,Asie,Fran??ais,EUR
1971,Region_1971,ISO_1971,Allemagne,DEU,GMT+8,Europe,Allemand,USD
1972,Region_1972,ISO_1972,Espagne,ESP,GMT+3,Am??riques,Espagnol,BRL
1973,Region_1973,ISO_1973,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
1974,Region_1974,ISO_1974,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
1975,Region_1975,ISO_1975,France,FRA,GMT+4,Am??riques,Fran??ais,EUR
1976,Region_1976,ISO_1976,Allemagne,DEU,GMT+11,Asie,Allemand,USD
1977,Region_1977,ISO_1977,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
1978,Region_1978,ISO_1978,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
1979,Region_1979,ISO_1979,Br??sil,BRA,GMT+3,Asie,Portugais,BRL
1980,Region_1980,ISO_1980,France,FRA,GMT+9,Europe,Fran??ais,EUR
1981,Region_1981,ISO_1981,Allemagne,DEU,GMT+5,Am??riques,Allemand,USD
1982,Region_1982,ISO_1982,Espagne,ESP,GMT+1,Asie,Espagnol,BRL
1983,Region_1983,ISO_1983,??tats-Unis,USA,GMT+8,Europe,Anglais,BRL
1984,Region_1984,ISO_1984,Br??sil,BRA,GMT+4,Am??riques,Portugais,BRL
1985,Region_1985,ISO_1985,France,FRA,GMT+2,Asie,Fran??ais,EUR
1986,Region_1986,ISO_1986,Allemagne,DEU,GMT+2,Europe,Allemand,USD
1987,Region_1987,ISO_1987,Espagne,ESP,GMT+4,Am??riques,Espagnol,BRL
1988,Region_1988,ISO_1988,??tats-Unis,USA,GMT+8,Asie,Anglais,BRL
1989,Region_1989,ISO_1989,Br??sil,BRA,GMT+6,Europe,Portugais,BRL
1990,Region_1990,ISO_1990,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
1991,Region_1991,ISO_1991,Allemagne,DEU,GMT+3,Asie,Allemand,USD
1992,Region_1992,ISO_1992,Espagne,ESP,GMT+6,Europe,Espagnol,BRL
1993,Region_1993,ISO_1993,??tats-Unis,USA,GMT+5,Am??riques,Anglais,BRL
1994,Region_1994,ISO_1994,Br??sil,BRA,GMT+11,Asie,Portugais,BRL
1995,Region_1995,ISO_1995,France,FRA,GMT+7,Europe,Fran??ais,EUR
1996,Region_1996,ISO_1996,Allemagne,DEU,GMT+2,Am??riques,Allemand,USD
1997,Region_1997,ISO_1997,Espagne,ESP,GMT+7,Asie,Espagnol,BRL
1998,Region_1998,ISO_1998,??tats-Unis,USA,GMT+1,Europe,Anglais,BRL
1999,Region_1999,ISO_1999,Br??sil,BRA,GMT+9,Am??riques,Portugais,BRL
2000,Region_2000,ISO_2000,France,FRA,GMT+4,Asie,Fran??ais,EUR
2001,Region_2001,ISO_2001,Allemagne,DEU,GMT+9,Europe,Allemand,USD
2002,Region_2002,ISO_2002,Espagne,ESP,GMT+4,Am??riques,Espagnol,BRL
2003,Region_2003,ISO_2003,??tats-Unis,USA,GMT+3,Asie,Anglais,BRL
2004,Region_2004,ISO_2004,Br??sil,BRA,GMT+4,Europe,Portugais,BRL
2005,Region_2005,ISO_2005,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
2006,Region_2006,ISO_2006,Allemagne,DEU,GMT+4,Asie,Allemand,USD
2007,Region_2007,ISO_2007,Espagne,ESP,GMT+9,Europe,Espagnol,BRL
2008,Region_2008,ISO_2008,??tats-Unis,USA,GMT+6,Am??riques,Anglais,BRL
2009,Region_2009,ISO_2009,Br??sil,BRA,GMT+11,Asie,Portugais,BRL
2010,Region_2010,ISO_2010,France,FRA,GMT+2,Europe,Fran??ais,EUR
2011,Region_2011,ISO_2011,Allemagne,DEU,GMT+4,Am??riques,Allemand,USD
2012,Region_2012,ISO_2012,Espagne,ESP,GMT+2,Asie,Espagnol,BRL
2013,Region_2013,ISO_2013,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
2014,Region_2014,ISO_2014,Br??sil,BRA,GMT+10,Am??riques,Portugais,BRL
2015,Region_2015,ISO_2015,France,FRA,GMT+6,Asie,Fran??ais,EUR
2016,Region_2016,ISO_2016,Allemagne,DEU,GMT+11,Europe,Allemand,USD
2017,Region_2017,ISO_2017,Espagne,ESP,GMT+2,Am??riques,Espagnol,BRL
2018,Region_2018,ISO_2018,??tats-Unis,USA,GMT+2,Asie,Anglais,BRL
2019,Region_2019,ISO_2019,Br??sil,BRA,GMT+3,Europe,Portugais,BRL
2020,Region_2020,ISO_2020,France,FRA,GMT+5,Am??riques,Fran??ais,EUR
2021,Region_2021,ISO_2021,Allemagne,DEU,GMT+6,Asie,Allemand,USD
2022,Region_2022,ISO_2022,Espagne,ESP,GMT+6,Europe,Espagnol,BRL
2023,Region_2023,ISO_2023,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
2024,Region_2024,ISO_2024,Br??sil,BRA,GMT+7,Asie,Portugais,BRL
2025,Region_2025,ISO_2025,France,FRA,GMT+4,Europe,Fran??ais,EUR
2026,Region_2026,ISO_2026,Allemagne,DEU,GMT+4,Am??riques,Allemand,USD
2027,Region_2027,ISO_2027,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
2028,Region_2028,ISO_2028,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
2029,Region_2029,ISO_2029,Br??sil,BRA,GMT+11,Am??riques,Portugais,BRL
2030,Region_2030,ISO_2030,France,FRA,GMT+1,Asie,Fran??ais,EUR
2031,Region_2031,ISO_2031,Allemagne,DEU,GMT+3,Europe,Allemand,USD
2032,Region_2032,ISO_2032,Espagne,ESP,GMT+5,Am??riques,Espagnol,BRL
2033,Region_2033,ISO_2033,??tats-Unis,USA,GMT+1,Asie,Anglais,BRL
2034,Region_2034,ISO_2034,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
2035,Region_2035,ISO_2035,France,FRA,GMT+1,Am??riques,Fran??ais,EUR
2036,Region_2036,ISO_2036,Allemagne,DEU,GMT+11,Asie,Allemand,USD
2037,Region_2037,ISO_2037,Espagne,ESP,GMT+5,Europe,Espagnol,BRL
2038,Region_2038,ISO_2038,??tats-Unis,USA,GMT+6,Am??riques,Anglais,BRL
2039,Region_2039,ISO_2039,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
2040,Region_2040,ISO_2040,France,FRA,GMT+2,Europe,Fran??ais,EUR
2041,Region_2041,ISO_2041,Allemagne,DEU,GMT+3,Am??riques,Allemand,USD
2042,Region_2042,ISO_2042,Espagne,ESP,GMT+8,Asie,Espagnol,BRL
2043,Region_2043,ISO_2043,??tats-Unis,USA,GMT+9,Europe,Anglais,BRL
2044,Region_2044,ISO_2044,Br??sil,BRA,GMT+1,Am??riques,Portugais,BRL
2045,Region_2045,ISO_2045,France,FRA,GMT+8,Asie,Fran??ais,EUR
2046,Region_2046,ISO_2046,Allemagne,DEU,GMT+9,Europe,Allemand,USD
2047,Region_2047,ISO_2047,Espagne,ESP,GMT+5,Am??riques,Espagnol,BRL
2048,Region_2048,ISO_2048,??tats-Unis,USA,GMT+7,Asie,Anglais,BRL
2049,Region_2049,ISO_2049,Br??sil,BRA,GMT+2,Europe,Portugais,BRL
2050,Region_2050,ISO_2050,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
2051,Region_2051,ISO_2051,Allemagne,DEU,GMT+7,Asie,Allemand,USD
2052,Region_2052,ISO_2052,Espagne,ESP,GMT+2,Europe,Espagnol,BRL
2053,Region_2053,ISO_2053,??tats-Unis,USA,GMT+7,Am??riques,Anglais,BRL
2054,Region_2054,ISO_2054,Br??sil,BRA,GMT+1,Asie,Portugais,BRL
2055,Region_2055,ISO_2055,France,FRA,GMT+10,Europe,Fran??ais,EUR
2056,Region_2056,ISO_2056,Allemagne,DEU,GMT+2,Am??riques,Allemand,USD
2057,Region_2057,ISO_2057,Espagne,ESP,GMT+7,Asie,Espagnol,BRL
2058,Region_2058,ISO_2058,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
2059,Region_2059,ISO_2059,Br??sil,BRA,GMT+10,Am??riques,Portugais,BRL
2060,Region_2060,ISO_2060,France,FRA,GMT+6,Asie,Fran??ais,EUR
2061,Region_2061,ISO_2061,Allemagne,DEU,GMT+5,Europe,Allemand,USD
2062,Region_2062,ISO_2062,Espagne,ESP,GMT+11,Am??riques,Espagnol,BRL
2063,Region_2063,ISO_2063,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
2064,Region_2064,ISO_2064,Br??sil,BRA,GMT+1,Europe,Portugais,BRL
2065,Region_2065,ISO_2065,France,FRA,GMT+7,Am??riques,Fran??ais,EUR
2066,Region_2066,ISO_2066,Allemagne,DEU,GMT+4,Asie,Allemand,USD
2067,Region_2067,ISO_2067,Espagne,ESP,GMT+2,Europe,Espagnol,BRL
2068,Region_2068,ISO_2068,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
2069,Region_2069,ISO_2069,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
2070,Region_2070,ISO_2070,France,FRA,GMT+4,Europe,Fran??ais,EUR
2071,Region_2071,ISO_2071,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
2072,Region_2072,ISO_2072,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
2073,Region_2073,ISO_2073,??tats-Unis,USA,GMT+9,Europe,Anglais,BRL
2074,Region_2074,ISO_2074,Br??sil,BRA,GMT+1,Am??riques,Portugais,BRL
2075,Region_2075,ISO_2075,France,FRA,GMT+6,Asie,Fran??ais,EUR
2076,Region_2076,ISO_2076,Allemagne,DEU,GMT+3,Europe,Allemand,USD
2077,Region_2077,ISO_2077,Espagne,ESP,GMT+4,Am??riques,Espagnol,BRL
2078,Region_2078,ISO_2078,??tats-Unis,USA,GMT+9,Asie,Anglais,BRL
2079,Region_2079,ISO_2079,Br??sil,BRA,GMT+3,Europe,Portugais,BRL
2080,Region_2080,ISO_2080,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
2081,Region_2081,ISO_2081,Allemagne,DEU,GMT+3,Asie,Allemand,USD
2082,Region_2082,ISO_2082,Espagne,ESP,GMT+11,Europe,Espagnol,BRL
2083,Region_2083,ISO_2083,??tats-Unis,USA,GMT+8,Am??riques,Anglais,BRL
2084,Region_2084,ISO_2084,Br??sil,BRA,GMT+6,Asie,Portugais,BRL
2085,Region_2085,ISO_2085,France,FRA,GMT+2,Europe,Fran??ais,EUR
2086,Region_2086,ISO_2086,Allemagne,DEU,GMT+2,Am??riques,Allemand,USD
2087,Region_2087,ISO_2087,Espagne,ESP,GMT+6,Asie,Espagnol,BRL
2088,Region_2088,ISO_2088,??tats-Unis,USA,GMT+8,Europe,Anglais,BRL
2089,Region_2089,ISO_2089,Br??sil,BRA,GMT+1,Am??riques,Portugais,BRL
2090,Region_2090,ISO_2090,France,FRA,GMT+10,Asie,Fran??ais,EUR
2091,Region_2091,ISO_2091,Allemagne,DEU,GMT+6,Europe,Allemand,USD
2092,Region_2092,ISO_2092,Espagne,ESP,GMT+9,Am??riques,Espagnol,BRL
2093,Region_2093,ISO_2093,??tats-Unis,USA,GMT+5,Asie,Anglais,BRL
1373,Region_1373,ISO_1373,??tats-Unis,USA,GMT+2,Asie,Anglais,BRL
1374,Region_1374,ISO_1374,Br??sil,BRA,GMT+3,Europe,Portugais,BRL
1375,Region_1375,ISO_1375,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
1376,Region_1376,ISO_1376,Allemagne,DEU,GMT+6,Asie,Allemand,USD
1377,Region_1377,ISO_1377,Espagne,ESP,GMT+9,Europe,Espagnol,BRL
1378,Region_1378,ISO_1378,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
1379,Region_1379,ISO_1379,Br??sil,BRA,GMT+5,Asie,Portugais,BRL
1380,Region_1380,ISO_1380,France,FRA,GMT+6,Europe,Fran??ais,EUR
1381,Region_1381,ISO_1381,Allemagne,DEU,GMT+5,Am??riques,Allemand,USD
1382,Region_1382,ISO_1382,Espagne,ESP,GMT+3,Asie,Espagnol,BRL
1383,Region_1383,ISO_1383,??tats-Unis,USA,GMT+10,Europe,Anglais,BRL
1384,Region_1384,ISO_1384,Br??sil,BRA,GMT+3,Am??riques,Portugais,BRL
1385,Region_1385,ISO_1385,France,FRA,GMT+4,Asie,Fran??ais,EUR
1386,Region_1386,ISO_1386,Allemagne,DEU,GMT+7,Europe,Allemand,USD
1387,Region_1387,ISO_1387,Espagne,ESP,GMT+11,Am??riques,Espagnol,BRL
1388,Region_1388,ISO_1388,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
1389,Region_1389,ISO_1389,Br??sil,BRA,GMT+9,Europe,Portugais,BRL
1390,Region_1390,ISO_1390,France,FRA,GMT+1,Am??riques,Fran??ais,EUR
1391,Region_1391,ISO_1391,Allemagne,DEU,GMT+3,Asie,Allemand,USD
1392,Region_1392,ISO_1392,Espagne,ESP,GMT+5,Europe,Espagnol,BRL
1393,Region_1393,ISO_1393,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
1394,Region_1394,ISO_1394,Br??sil,BRA,GMT+10,Asie,Portugais,BRL
1395,Region_1395,ISO_1395,France,FRA,GMT+4,Europe,Fran??ais,EUR
1396,Region_1396,ISO_1396,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
1397,Region_1397,ISO_1397,Espagne,ESP,GMT+1,Asie,Espagnol,BRL
1398,Region_1398,ISO_1398,??tats-Unis,USA,GMT+3,Europe,Anglais,BRL
1399,Region_1399,ISO_1399,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
1400,Region_1400,ISO_1400,France,FRA,GMT+9,Asie,Fran??ais,EUR
1401,Region_1401,ISO_1401,Allemagne,DEU,GMT+4,Europe,Allemand,USD
1402,Region_1402,ISO_1402,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
1403,Region_1403,ISO_1403,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
1404,Region_1404,ISO_1404,Br??sil,BRA,GMT+6,Europe,Portugais,BRL
1405,Region_1405,ISO_1405,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
1406,Region_1406,ISO_1406,Allemagne,DEU,GMT+8,Asie,Allemand,USD
1407,Region_1407,ISO_1407,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
1408,Region_1408,ISO_1408,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
1409,Region_1409,ISO_1409,Br??sil,BRA,GMT+11,Asie,Portugais,BRL
1410,Region_1410,ISO_1410,France,FRA,GMT+10,Europe,Fran??ais,EUR
1411,Region_1411,ISO_1411,Allemagne,DEU,GMT+11,Am??riques,Allemand,USD
