,,,,,,,,,,
,,,,,,,,,,
ID_SEGMENT,NOM_TRANCHE_D_AGE,AGE_MINIMUM,AGE_MAXIMUM,POURCENTAGE_POPULATION,REVENU_MOYEN,GENRE_MUSICAL_FAVORI,APPAREIL_PREFERE,FLAG_UTILISATEURS_MINEURS,,
999,Moins de 18 Ans,1,17,12,52,85570,12,Pop,Smartphone,O
1000,18-25 Ans,18,25,10,44,26066,34,Rock,Ordinateur,N
1001,26-40 Ans,26,40,24,89,43561,82,Rap,Smart TV,N
1002,41-60 Ans,41,60,19,7,27935,88,Pop,Smartphone,N
1003,Moins de 18 Ans,1,17,10,8,40078,82,Rock,Ordinateur,O
1004,18-25 Ans,18,25,18,57,20452,2,Rap,Smart TV,N
1005,26-40 Ans,26,40,16,27462,15,Pop,Smartphone,N,
1006,41-60 Ans,41,60,23,61,73420,33,Rock,Ordinateur,N
1007,Moins de 18 Ans,1,17,14,68,97537,85,Rap,Smart TV,O
1008,18-25 Ans,18,25,12,61,70030,93,Pop,Smartphone,N
1009,26-40 Ans,26,40,28,57,23836,24,Rock,Ordinateur,N
1010,41-60 Ans,41,60,28,93,48308,13,Rap,Smart TV,N
1011,Moins de 18 Ans,1,17,24,68,20427,46,Pop,Smartphone,O
1012,18-25 Ans,18,25,14,12,34089,5,Rock,Ordinateur,N
1013,26-40 Ans,26,40,17,4,39794,96,Rap,Smart TV,N
1014,41-60 Ans,41,60,19,1,64376,43,Pop,Smartphone,N
1015,Moins de 18 Ans,1,17,12,67,78448,47,Rock,Ordinateur,O
1016,18-25 Ans,18,25,27,87,30625,45,Rap,Smart TV,N
1017,26-40 Ans,26,40,28,73,48653,85,Pop,Smartphone,N
1018,41-60 Ans,41,60,24,35,40904,87,Rock,Ordinateur,N
1019,Moins de 18 Ans,1,17,14,82,98119,65,Rap,Smart TV,O
1020,18-25 Ans,18,25,16,9,34849,33,Pop,Smartphone,N
1021,26-40 Ans,26,40,14,28,50858,46,Rock,Ordinateur,N
1022,41-60 Ans,41,60,27,56,69523,72,Rap,Smart TV,N
1023,Moins de 18 Ans,1,17,22,99563,54,Pop,Smartphone,O,
1024,18-25 Ans,18,25,27,71,76331,48,Rock,Ordinateur,N
1025,26-40 Ans,26,40,19,9,29839,93,Rap,Smart TV,N
1026,41-60 Ans,41,60,28,88797,63,Pop,Smartphone,N,
1027,Moins de 18 Ans,1,17,26,5,38259,12,Rock,Ordinateur,O
1028,18-25 Ans,18,25,15,4,27724,39,Rap,Smart TV,N
1029,26-40 Ans,26,40,20,84,92713,99,Pop,Smartphone,N
1030,41-60 Ans,41,60,23,8,33896,82,Rock,Ordinateur,N
1031,Moins de 18 Ans,1,17,29,63,45762,97,Rap,Smart TV,O
1032,18-25 Ans,18,25,12,77,38919,96,Pop,Smartphone,N
1033,26-40 Ans,26,40,19,3,51871,39,Rock,Ordinateur,N
1034,41-60 Ans,41,60,28,58,57974,2,Rap,Smart TV,N
1035,Moins de 18 Ans,1,17,28,91,58033,74,Pop,Smartphone,O
1036,18-25 Ans,18,25,26,22,31388,52,Rock,Ordinateur,N
1037,26-40 Ans,26,40,18,67,85935,8,Rap,Smart TV,N
1038,41-60 Ans,41,60,29,46,46713,4,Pop,Smartphone,N
1039,Moins de 18 Ans,1,17,30,27339,64,Rock,Ordinateur,O,
1040,18-25 Ans,18,25,27,61,84516,35,Rap,Smart TV,N
1041,26-40 Ans,26,40,17,41,48398,9,Pop,Smartphone,N
1042,41-60 Ans,41,60,18,29,96680,45,Rock,Ordinateur,N
1043,Moins de 18 Ans,1,17,29,18,31621,37,Rap,Smart TV,O
1044,18-25 Ans,18,25,14,59,58276,1,Pop,Smartphone,N
1045,26-40 Ans,26,40,15,34,49727,61,Rock,Ordinateur,N
1046,41-60 Ans,41,60,18,7,37789,75,Rap,Smart TV,N
1047,Moins de 18 Ans,1,17,15,97,58671,2,Pop,Smartphone,O
1048,18-25 Ans,18,25,18,44,73231,8,Rock,Ordinateur,N
1049,26-40 Ans,26,40,25,68,84553,55,Rap,Smart TV,N
1050,41-60 Ans,41,60,11,87,63652,81,Pop,Smartphone,N
1051,Moins de 18 Ans,1,17,19,4,75735,3,Rock,Ordinateur,O
1052,18-25 Ans,18,25,26,93,91063,89,Rap,Smart TV,N
1053,26-40 Ans,26,40,28,94,89815,14,Pop,Smartphone,N
1054,41-60 Ans,41,60,13,88,85988,6,Rock,Ordinateur,N
1055,Moins de 18 Ans,1,17,16,4,30576,84,Rap,Smart TV,O
1056,18-25 Ans,18,25,28,6,92991,68,Pop,Smartphone,N
1057,26-40 Ans,26,40,15,28,25486,39,Rock,Ordinateur,N
1058,41-60 Ans,41,60,12,64,95234,89,Rap,Smart TV,N
1059,Moins de 18 Ans,1,17,19,35,49427,31,Pop,Smartphone,O
1060,18-25 Ans,18,25,24,3,77483,86,Rock,Ordinateur,N
1061,26-40 Ans,26,40,25,4,49126,91,Rap,Smart TV,N
1062,41-60 Ans,41,60,23,94,39540,13,Pop,Smartphone,N
1063,Moins de 18 Ans,1,17,29,18,38649,56,Rock,Ordinateur,O
1064,18-25 Ans,18,25,26,15,37424,57,Rap,Smart TV,N
1065,26-40 Ans,26,40,22,62,25329,78,Pop,Smartphone,N
1066,41-60 Ans,41,60,27,59,57588,29,Rock,Ordinateur,N
1067,Moins de 18 Ans,1,17,25,77,78141,Rap,Smart TV,O,
1068,18-25 Ans,18,25,23,9,45409,91,Pop,Smartphone,N
1069,26-40 Ans,26,40,14,55,68684,75,Rock,Ordinateur,N
1070,41-60 Ans,41,60,25,67,42306,37,Rap,Smart TV,N
1071,Moins de 18 Ans,1,17,15,55,30590,58,Pop,Smartphone,O
1072,18-25 Ans,18,25,17,82,62480,75,Rock,Ordinateur,N
1073,26-40 Ans,26,40,18,8,65378,98,Rap,Smart TV,N
1074,41-60 Ans,41,60,13,26,81266,98,Pop,Smartphone,N
1075,Moins de 18 Ans,1,17,27,2,30965,29,Rock,Ordinateur,O
1076,18-25 Ans,18,25,17,68,64328,87,Rap,Smart TV,N
1077,26-40 Ans,26,40,13,42,83261,88,Pop,Smartphone,N
1078,41-60 Ans,41,60,25,8,54302,5,Rock,Ordinateur,N
1079,Moins de 18 Ans,1,17,28,6,72339,61,Rap,Smart TV,O
1080,18-25 Ans,18,25,12,12,66263,65,Pop,Smartphone,N
1081,26-40 Ans,26,40,28,79,25876,53,Rock,Ordinateur,N
1082,41-60 Ans,41,60,15,89,28673,44,Rap,Smart TV,N
1083,Moins de 18 Ans,1,17,27,18,67821,Pop,Smartphone,O,
1084,18-25 Ans,18,25,14,6,59326,95,Rock,Ordinateur,N
1085,26-40 Ans,26,40,23,54,93246,33,Rap,Smart TV,N
1086,41-60 Ans,41,60,14,39,79582,57,Pop,Smartphone,N
1087,Moins de 18 Ans,1,17,20,28463,69,Rock,Ordinateur,O,
1088,18-25 Ans,18,25,14,99,36813,1,Rap,Smart TV,N
1089,26-40 Ans,26,40,28,63,88788,61,Pop,Smartphone,N
1090,41-60 Ans,41,60,10,2,84803,11,Rock,Ordinateur,N
1091,Moins de 18 Ans,1,17,17,4,35334,55,Rap,Smart TV,O
1092,18-25 Ans,18,25,25,44,84169,1,Pop,Smartphone,N
1093,26-40 Ans,26,40,27,15,73558,79,Rock,Ordinateur,N
1094,41-60 Ans,41,60,27,97,77459,27,Rap,Smart TV,N
1095,Moins de 18 Ans,1,17,17,62,84068,73,Pop,Smartphone,O
1096,18-25 Ans,18,25,27,92,33358,97,Rock,Ordinateur,N
1097,26-40 Ans,26,40,23,64,26245,96,Rap,Smart TV,N
1098,41-60 Ans,41,60,17,74,30916,7,Pop,Smartphone,N
1099,Moins de 18 Ans,1,17,24,6,69669,3,Rock,Ordinateur,O
1100,18-25 Ans,18,25,10,45,29385,15,Rap,Smart TV,N
1101,26-40 Ans,26,40,19,66,50565,91,Pop,Smartphone,N
1102,41-60 Ans,41,60,20,21,48116,25,Rock,Ordinateur,N
1103,Moins de 18 Ans,1,17,14,86,70679,56,Rap,Smart TV,O
1104,18-25 Ans,18,25,25,29,28186,35,Pop,Smartphone,N
1105,26-40 Ans,26,40,23,1,84000,6,Rock,Ordinateur,N
1106,41-60 Ans,41,60,14,78,43999,46,Rap,Smart TV,N
1107,Moins de 18 Ans,1,17,26,92,90241,92,Pop,Smartphone,O
1108,18-25 Ans,18,25,17,61,83736,58,Rock,Ordinateur,N
1109,26-40 Ans,26,40,24,86,35467,25,Rap,Smart TV,N
1110,41-60 Ans,41,60,26,53,39198,46,Pop,Smartphone,N
1111,Moins de 18 Ans,1,17,17,97,30075,17,Rock,Ordinateur,O
1112,18-25 Ans,18,25,23,17,48732,44,Rap,Smart TV,N
1113,26-40 Ans,26,40,29,87,68521,8,Pop,Smartphone,N
1114,41-60 Ans,41,60,27,62,38429,5,Rock,Ordinateur,N
1115,Moins de 18 Ans,1,17,24,53,41772,32,Rap,Smart TV,O
1116,18-25 Ans,18,25,16,55,53131,2,Pop,Smartphone,N
1117,26-40 Ans,26,40,14,84,61656,68,Rock,Ordinateur,N
1118,41-60 Ans,41,60,13,23,69043,84,Rap,Smart TV,N
1119,Moins de 18 Ans,1,17,26,5,62895,33,Pop,Smartphone,O
1120,18-25 Ans,18,25,28,9,60642,16,Rock,Ordinateur,N
1121,26-40 Ans,26,40,19,39,30995,52,Rap,Smart TV,N
1122,41-60 Ans,41,60,10,36,38154,78,Pop,Smartphone,N
1123,Moins de 18 Ans,1,17,23,58,42106,33,Rock,Ordinateur,O
1124,18-25 Ans,18,25,29,27,53996,62,Rap,Smart TV,N
1125,26-40 Ans,26,40,15,43,37112,54,Pop,Smartphone,N
1126,41-60 Ans,41,60,17,53,30301,33,Rock,Ordinateur,N
1127,Moins de 18 Ans,1,17,24,94,74493,62,Rap,Smart TV,O
1128,18-25 Ans,18,25,19,53,58117,61,Pop,Smartphone,N
1129,26-40 Ans,26,40,29,77,51348,21,Rock,Ordinateur,N
1130,41-60 Ans,41,60,21,64,97561,98,Rap,Smart TV,N
1131,Moins de 18 Ans,1,17,28,11,27340,5,Pop,Smartphone,O
1132,18-25 Ans,18,25,20,33,91405,3,Rock,Ordinateur,N
1133,26-40 Ans,26,40,16,41,52024,52,Rap,Smart TV,N
1134,41-60 Ans,41,60,28,26,73688,28,Pop,Smartphone,N
1135,Moins de 18 Ans,1,17,18,28,42788,21,Rock,Ordinateur,O
1136,18-25 Ans,18,25,16,9,36994,18,Rap,Smart TV,N
1137,26-40 Ans,26,40,16,62,87591,46,Pop,Smartphone,N
1138,41-60 Ans,41,60,19,34,26200,39,Rock,Ordinateur,N
1139,Moins de 18 Ans,1,17,18,5,69781,48,Rap,Smart TV,O
1140,18-25 Ans,18,25,25,68,41205,51,Pop,Smartphone,N
1141,26-40 Ans,26,40,26,41,40613,18,Rock,Ordinateur,N
1142,41-60 Ans,41,60,17,18,57877,47,Rap,Smart TV,N
1143,Moins de 18 Ans,1,17,29,7,84315,76,Pop,Smartphone,O
1144,18-25 Ans,18,25,27,81,38441,53,Rock,Ordinateur,N
1145,26-40 Ans,26,40,28,25,79465,11,Rap,Smart TV,N
1146,41-60 Ans,41,60,21,65,78465,99,Pop,Smartphone,N
1147,Moins de 18 Ans,1,17,22,56,53673,1,Rock,Ordinateur,O
1148,18-25 Ans,18,25,18,1,83215,6,Rap,Smart TV,N
1149,26-40 Ans,26,40,20,76,94502,5,Pop,Smartphone,N
1150,41-60 Ans,41,60,27,96,27447,92,Rock,Ordinateur,N
1151,Moins de 18 Ans,1,17,21,22,41474,31,Rap,Smart TV,O
1152,18-25 Ans,18,25,22,75,68176,Pop,Smartphone,N,
1153,26-40 Ans,26,40,11,18,87467,79,Rock,Ordinateur,N
1154,41-60 Ans,41,60,14,13,31925,98,Rap,Smart TV,N
1155,Moins de 18 Ans,1,17,16,7,40846,65,Pop,Smartphone,O
1156,18-25 Ans,18,25,24,83,84720,62,Rock,Ordinateur,N
1157,26-40 Ans,26,40,22,99,95276,58,Rap,Smart TV,N
1158,41-60 Ans,41,60,18,86,88717,83,Pop,Smartphone,N
1159,Moins de 18 Ans,1,17,27,91,52566,38,Rock,Ordinateur,O
1160,18-25 Ans,18,25,12,46,38661,63,Rap,Smart TV,N
1161,26-40 Ans,26,40,12,87,59649,13,Pop,Smartphone,N
1162,41-60 Ans,41,60,18,4,23372,64,Rock,Ordinateur,N
1163,Moins de 18 Ans,1,17,24,12,76425,94,Rap,Smart TV,O
1164,18-25 Ans,18,25,10,5,89482,82,Pop,Smartphone,N
1165,26-40 Ans,26,40,25,52,49196,32,Rock,Ordinateur,N
1166,41-60 Ans,41,60,13,41,97076,6,Rap,Smart TV,N
1167,Moins de 18 Ans,1,17,27,81,53719,87,Pop,Smartphone,O
1168,18-25 Ans,18,25,27,35,90337,63,Rock,Ordinateur,N
1169,26-40 Ans,26,40,12,2,65232,55,Rap,Smart TV,N
1170,41-60 Ans,41,60,22,45,40541,6,Pop,Smartphone,N
1171,Moins de 18 Ans,1,17,11,29,70571,95,Rock,Ordinateur,O
1172,18-25 Ans,18,25,10,79,64966,29,Rap,Smart TV,N
1173,26-40 Ans,26,40,23,69,22045,27,Pop,Smartphone,N
1174,41-60 Ans,41,60,21,8,61891,2,Rock,Ordinateur,N
1175,Moins de 18 Ans,1,17,26,56,61893,76,Rap,Smart TV,O
1176,18-25 Ans,18,25,10,47,74509,69,Pop,Smartphone,N
1177,26-40 Ans,26,40,18,54,43997,34,Rock,Ordinateur,N
1178,41-60 Ans,41,60,12,71,41355,79,Rap,Smart TV,N
1179,Moins de 18 Ans,1,17,29,48,71200,59,Pop,Smartphone,O
1180,18-25 Ans,18,25,19,41,86797,52,Rock,Ordinateur,N
1181,26-40 Ans,26,40,14,17,50150,4,Rap,Smart TV,N
1182,41-60 Ans,41,60,12,25,35530,91,Pop,Smartphone,N
1183,Moins de 18 Ans,1,17,23,64,68704,65,Rock,Ordinateur,O
1184,18-25 Ans,18,25,23,76,80042,38,Rap,Smart TV,N
1185,26-40 Ans,26,40,20,13,25242,91,Pop,Smartphone,N
1186,41-60 Ans,41,60,12,31,96818,23,Rock,Ordinateur,N
1187,Moins de 18 Ans,1,17,10,78,33008,73,Rap,Smart TV,O
1188,18-25 Ans,18,25,25,91,86231,34,Pop,Smartphone,N
1189,26-40 Ans,26,40,20,42,99338,11,Rock,Ordinateur,N
1190,41-60 Ans,41,60,21,32,62700,63,Rap,Smart TV,N
1191,Moins de 18 Ans,1,17,14,58,22087,2,Pop,Smartphone,O
1192,18-25 Ans,18,25,21,36244,7,Rock,Ordinateur,N,
1193,26-40 Ans,26,40,23,3,44468,89,Rap,Smart TV,N
1194,41-60 Ans,41,60,14,61,89156,6,Pop,Smartphone,N
1195,Moins de 18 Ans,1,17,11,23,47040,35,Rock,Ordinateur,O
1196,18-25 Ans,18,25,24,28,44745,9,Rap,Smart TV,N
1197,26-40 Ans,26,40,28,85,78805,51,Pop,Smartphone,N
1198,41-60 Ans,41,60,19,2,79728,95,Rock,Ordinateur,N
1199,Moins de 18 Ans,1,17,14,82,78220,42,Rap,Smart TV,O
1200,18-25 Ans,18,25,16,25,35250,83,Pop,Smartphone,N
1201,26-40 Ans,26,40,11,82,76442,73,Rock,Ordinateur,N
1202,41-60 Ans,41,60,19,68,89377,74,Rap,Smart TV,N
1203,Moins de 18 Ans,1,17,23,73,85505,17,Pop,Smartphone,O
1204,18-25 Ans,18,25,20,19,95845,6,Rock,Ordinateur,N
1205,26-40 Ans,26,40,15,83,76084,42,Rap,Smart TV,N
1206,41-60 Ans,41,60,26,1,36219,97,Pop,Smartphone,N
1207,Moins de 18 Ans,1,17,23,32,21651,35,Rock,Ordinateur,O
1208,18-25 Ans,18,25,10,76,89857,78,Rap,Smart TV,N
1209,26-40 Ans,26,40,23,65,47433,91,Pop,Smartphone,N
1210,41-60 Ans,41,60,11,17,79486,99,Rock,Ordinateur,N
1211,Moins de 18 Ans,1,17,28,94,52193,41,Rap,Smart TV,O
1212,18-25 Ans,18,25,11,2,55891,75,Pop,Smartphone,N
1213,26-40 Ans,26,40,26,1,65330,88,Rock,Ordinateur,N
1214,41-60 Ans,41,60,24,14,42414,95,Rap,Smart TV,N
1215,Moins de 18 Ans,1,17,27,81,28636,62,Pop,Smartphone,O
1216,18-25 Ans,18,25,10,37,68982,6,Rock,Ordinateur,N
1217,26-40 Ans,26,40,23,95,23973,29,Rap,Smart TV,N
1218,41-60 Ans,41,60,18,2,93222,21,Pop,Smartphone,N
1219,Moins de 18 Ans,1,17,26,9,24733,55,Rock,Ordinateur,O
1220,18-25 Ans,18,25,13,2,96529,13,Rap,Smart TV,N
1221,26-40 Ans,26,40,10,14,22488,29,Pop,Smartphone,N
1222,41-60 Ans,41,60,11,34,78208,9,Rock,Ordinateur,N
1223,Moins de 18 Ans,1,17,17,17,80177,38,Rap,Smart TV,O
1224,18-25 Ans,18,25,13,65,70001,55,Pop,Smartphone,N
1225,26-40 Ans,26,40,11,56,60758,96,Rock,Ordinateur,N
1226,41-60 Ans,41,60,19,8,35021,62,Rap,Smart TV,N
1227,Moins de 18 Ans,1,17,12,6,49796,17,Pop,Smartphone,O
1228,18-25 Ans,18,25,22,79,91336,61,Rock,Ordinateur,N
1229,26-40 Ans,26,40,15,44,35256,63,Rap,Smart TV,N
1230,41-60 Ans,41,60,12,95,66131,66,Pop,Smartphone,N
1231,Moins de 18 Ans,1,17,28,54,62223,21,Rock,Ordinateur,O
1232,18-25 Ans,18,25,21,21,99116,31,Rap,Smart TV,N
1233,26-40 Ans,26,40,25,1,36134,81,Pop,Smartphone,N
1234,41-60 Ans,41,60,12,36,60879,83,Rock,Ordinateur,N
1235,Moins de 18 Ans,1,17,11,6,35132,53,Rap,Smart TV,O
1236,18-25 Ans,18,25,26,6,75172,25,Pop,Smartphone,N
1237,26-40 Ans,26,40,17,48,30063,1,Rock,Ordinateur,N
1238,41-60 Ans,41,60,19,42,44436,71,Rap,Smart TV,N
1239,Moins de 18 Ans,1,17,13,9,39390,37,Pop,Smartphone,O
1240,18-25 Ans,18,25,11,47,90287,84,Rock,Ordinateur,N
1241,26-40 Ans,26,40,11,52,35763,14,Rap,Smart TV,N
1242,41-60 Ans,41,60,19,36,21643,Pop,Smartphone,N,
1243,Moins de 18 Ans,1,17,19,61,72624,77,Rock,Ordinateur,O
1244,18-25 Ans,18,25,20,8,97554,47,Rap,Smart TV,N
1245,26-40 Ans,26,40,14,81,63871,8,Pop,Smartphone,N
1246,41-60 Ans,41,60,19,84,81734,1,Rock,Ordinateur,N
1247,Moins de 18 Ans,1,17,21,74,76918,51,Rap,Smart TV,O
1248,18-25 Ans,18,25,28,91,80611,3,Pop,Smartphone,N
1249,26-40 Ans,26,40,14,66,34818,22,Rock,Ordinateur,N
1250,41-60 Ans,41,60,14,77,55076,61,Rap,Smart TV,N
1251,Moins de 18 Ans,1,17,28,83,20989,81,Pop,Smartphone,O
1252,18-25 Ans,18,25,16,29,56161,63,Rock,Ordinateur,N
1253,26-40 Ans,26,40,22,71,96911,5,Rap,Smart TV,N
1254,41-60 Ans,41,60,19,86,42784,64,Pop,Smartphone,N
1255,Moins de 18 Ans,1,17,22,3,77035,89,Rock,Ordinateur,O
1256,18-25 Ans,18,25,25,41,47863,47,Rap,Smart TV,N
1257,26-40 Ans,26,40,17,75,69229,28,Pop,Smartphone,N
1258,41-60 Ans,41,60,21,94,52574,59,Rock,Ordinateur,N
1259,Moins de 18 Ans,1,17,13,71,25147,42,Rap,Smart TV,O
1260,18-25 Ans,18,25,29,17,99287,65,Pop,Smartphone,N
1261,26-40 Ans,26,40,25,68796,7,Rock,Ordinateur,N,
1262,41-60 Ans,41,60,15,65,73341,68,Rap,Smart TV,N
1263,Moins de 18 Ans,1,17,28,1,82032,37,Pop,Smartphone,O
1264,18-25 Ans,18,25,18,95,68545,31,Rock,Ordinateur,N
1265,26-40 Ans,26,40,16,22,76783,3,Rap,Smart TV,N
1266,41-60 Ans,41,60,24,88,27680,72,Pop,Smartphone,N
1267,Moins de 18 Ans,1,17,15,1,51067,11,Rock,Ordinateur,O
1268,18-25 Ans,18,25,16,61,76911,83,Rap,Smart TV,N
1269,26-40 Ans,26,40,13,17,96894,91,Pop,Smartphone,N
1270,41-60 Ans,41,60,16,11,27619,34,Rock,Ordinateur,N
1271,Moins de 18 Ans,1,17,17,42,41943,67,Rap,Smart TV,O
1272,18-25 Ans,18,25,16,35,70249,7,Pop,Smartphone,N
1273,26-40 Ans,26,40,13,28,27128,55,Rock,Ordinateur,N
1274,41-60 Ans,41,60,13,58,81804,76,Rap,Smart TV,N
1275,Moins de 18 Ans,1,17,25,52,92316,24,Pop,Smartphone,O
1276,18-25 Ans,18,25,24,97,98629,Rock,Ordinateur,N,
1277,26-40 Ans,26,40,25,9,61701,78,Rap,Smart TV,N
1278,41-60 Ans,41,60,12,1,87360,97,Pop,Smartphone,N
1279,Moins de 18 Ans,1,17,25,76,80957,1,Rock,Ordinateur,O
1280,18-25 Ans,18,25,11,18,95703,21,Rap,Smart TV,N
1281,26-40 Ans,26,40,23,42,38971,66,Pop,Smartphone,N
1282,41-60 Ans,41,60,17,62,89566,73,Rock,Ordinateur,N
1283,Moins de 18 Ans,1,17,12,3,28073,94,Rap,Smart TV,O
1284,18-25 Ans,18,25,11,19,63693,96,Pop,Smartphone,N
1285,26-40 Ans,26,40,21,53,92202,32,Rock,Ordinateur,N
1286,41-60 Ans,41,60,20,5,64508,65,Rap,Smart TV,N
1287,Moins de 18 Ans,1,17,16,77,42088,74,Pop,Smartphone,O
1288,18-25 Ans,18,25,22,38,93106,26,Rock,Ordinateur,N
1289,26-40 Ans,26,40,23,98,56922,45,Rap,Smart TV,N
1290,41-60 Ans,41,60,18,79,74116,98,Pop,Smartphone,N
1291,Moins de 18 Ans,1,17,23,59,35681,98,Rock,Ordinateur,O
1292,18-25 Ans,18,25,21,79,28495,52,Rap,Smart TV,N
1293,26-40 Ans,26,40,14,62,87931,63,Pop,Smartphone,N
1294,41-60 Ans,41,60,28,76,23402,36,Rock,Ordinateur,N
1295,Moins de 18 Ans,1,17,13,1,51156,43,Rap,Smart TV,O
1296,18-25 Ans,18,25,23,15,86368,27,Pop,Smartphone,N
1297,26-40 Ans,26,40,13,97,74893,2,Rock,Ordinateur,N
1298,41-60 Ans,41,60,29,3,57763,66,Rap,Smart TV,N
1299,Moins de 18 Ans,1,17,17,5,50193,26,Pop,Smartphone,O
1300,18-25 Ans,18,25,13,49,79224,55,Rock,Ordinateur,N
1301,26-40 Ans,26,40,29,83,74502,55,Rap,Smart TV,N
1302,41-60 Ans,41,60,16,58,29157,3,Pop,Smartphone,N
1303,Moins de 18 Ans,1,17,13,6,49436,4,Rock,Ordinateur,O
1304,18-25 Ans,18,25,27,93,59538,91,Rap,Smart TV,N
1305,26-40 Ans,26,40,29,66,63564,75,Pop,Smartphone,N
1306,41-60 Ans,41,60,20,37,57370,79,Rock,Ordinateur,N
1307,Moins de 18 Ans,1,17,29,16,71881,27,Rap,Smart TV,O
1308,18-25 Ans,18,25,11,5,92178,9,Pop,Smartphone,N
1309,26-40 Ans,26,40,11,73,45507,6,Rock,Ordinateur,N
1310,41-60 Ans,41,60,28,24,40127,21,Rap,Smart TV,N
1311,Moins de 18 Ans,1,17,19,81,77390,35,Pop,Smartphone,O
1312,18-25 Ans,18,25,17,52,81990,76,Rock,Ordinateur,N
1313,26-40 Ans,26,40,21,77,57380,1,Rap,Smart TV,N
1314,41-60 Ans,41,60,10,57,77108,72,Pop,Smartphone,N
1315,Moins de 18 Ans,1,17,23,7,83481,3,Rock,Ordinateur,O
1316,18-25 Ans,18,25,23,8,75255,5,Rap,Smart TV,N
1317,26-40 Ans,26,40,12,86,81459,87,Pop,Smartphone,N
1318,41-60 Ans,41,60,25,82,88753,6,Rock,Ordinateur,N
1319,Moins de 18 Ans,1,17,21,28,58909,59,Rap,Smart TV,O
1320,18-25 Ans,18,25,22,1,37109,5,Pop,Smartphone,N
1321,26-40 Ans,26,40,17,87,56519,65,Rock,Ordinateur,N
1322,41-60 Ans,41,60,20,19,28663,29,Rap,Smart TV,N
1323,Moins de 18 Ans,1,17,10,76,76813,78,Pop,Smartphone,O
1324,18-25 Ans,18,25,24,64,42769,86,Rock,Ordinateur,N
1325,26-40 Ans,26,40,10,1,90155,17,Rap,Smart TV,N
1326,41-60 Ans,41,60,24,47,89248,Pop,Smartphone,N,
1327,Moins de 18 Ans,1,17,11,9,64005,92,Rock,Ordinateur,O
1328,18-25 Ans,18,25,20,3,66426,22,Rap,Smart TV,N
1329,26-40 Ans,26,40,12,97,48585,74,Pop,Smartphone,N
1330,41-60 Ans,41,60,26,57,86687,Rock,Ordinateur,N,
1331,Moins de 18 Ans,1,17,13,23,64066,9,Rap,Smart TV,O
1332,18-25 Ans,18,25,13,7,30049,24,Pop,Smartphone,N
1333,26-40 Ans,26,40,16,26,44751,98,Rock,Ordinateur,N
1334,41-60 Ans,41,60,16,53,61757,1,Rap,Smart TV,N
1335,Moins de 18 Ans,1,17,12,7,72233,19,Pop,Smartphone,O
1336,18-25 Ans,18,25,12,32,58399,68,Rock,Ordinateur,N
1337,26-40 Ans,26,40,25,51,53742,25,Rap,Smart TV,N
1338,41-60 Ans,41,60,17,2,62268,9,Pop,Smartphone,N
1339,Moins de 18 Ans,1,17,18,55,28609,42,Rock,Ordinateur,O
1340,18-25 Ans,18,25,11,19,67495,43,Rap,Smart TV,N
1341,26-40 Ans,26,40,16,88,80163,2,Pop,Smartphone,N
1342,41-60 Ans,41,60,21,59,79865,64,Rock,Ordinateur,N
1343,Moins de 18 Ans,1,17,16,87,33546,15,Rap,Smart TV,O
1344,18-25 Ans,18,25,15,42,43307,58,Pop,Smartphone,N
1345,26-40 Ans,26,40,12,51,69539,77,Rock,Ordinateur,N
1346,41-60 Ans,41,60,23,86,78035,1,Rap,Smart TV,N
1347,Moins de 18 Ans,1,17,10,74,82828,86,Pop,Smartphone,O
1348,18-25 Ans,18,25,16,79,76521,2,Rock,Ordinateur,N
1349,26-40 Ans,26,40,25,32,86897,55,Rap,Smart TV,N
1350,41-60 Ans,41,60,22,61,33828,58,Pop,Smartphone,N
1351,Moins de 18 Ans,1,17,17,26,87835,14,Rock,Ordinateur,O
1352,18-25 Ans,18,25,25,29,82426,81,Rap,Smart TV,N
1353,26-40 Ans,26,40,15,97,26681,39,Pop,Smartphone,N
1354,41-60 Ans,41,60,17,88,61787,77,Rock,Ordinateur,N
1355,Moins de 18 Ans,1,17,23,15,65975,96,Rap,Smart TV,O
1356,18-25 Ans,18,25,13,48,59417,76,Pop,Smartphone,N
1357,26-40 Ans,26,40,12,19,52622,48,Rock,Ordinateur,N
1358,41-60 Ans,41,60,21,64,60404,3,Rap,Smart TV,N
1359,Moins de 18 Ans,1,17,24,4,56476,15,Pop,Smartphone,O
1360,18-25 Ans,18,25,18,34,55070,25,Rock,Ordinateur,N
1361,26-40 Ans,26,40,28,57,21565,Rap,Smart TV,N,
1362,41-60 Ans,41,60,14,95,33766,55,Pop,Smartphone,N
1363,Moins de 18 Ans,1,17,18,77,56446,26,Rock,Ordinateur,O
1364,18-25 Ans,18,25,13,73,63298,36,Rap,Smart TV,N
1365,26-40 Ans,26,40,15,16,99210,91,Pop,Smartphone,N
1366,41-60 Ans,41,60,24,2,83251,12,Rock,Ordinateur,N
1367,Moins de 18 Ans,1,17,29,11,85930,18,Rap,Smart TV,O
1368,18-25 Ans,18,25,17,48,71432,62,Pop,Smartphone,N
1369,26-40 Ans,26,40,26,71,97872,83,Rock,Ordinateur,N
1370,41-60 Ans,41,60,15,41,20102,31,Rap,Smart TV,N
1371,Moins de 18 Ans,1,17,24,88,55603,38,Pop,Smartphone,O
