"ID_UTILISATEUR","DATE_NAISSANCE","PAYS_INSCRIPTION","DATE_INSCRIPTION","ANNEE_INSCRIPTION","MOIS_INSCRIPTION"
"10928","14/02/2001","France","08/04/2020",2025,4
"10931","26/09/1999","France","28/12/2024",2023,2
"10932","06/09/1988","France","19/05/2023",2022,7
"10937","14/07/1989","France","15/04/2021",2022,4
"10939","06/02/1996","France","21/05/2025",2025,10
"10955","12/05/1999","France","24/01/2020",2020,1
"10963","26/10/1987","France","04/10/2023",2025,11
"10970","02/05/1992","France","26/03/2021",2025,8
"10972","09/01/1993","France","17/01/2024",2020,7
"10978","25/12/1998","France","20/12/2022",2021,4
"10979","04/04/1996","France","19/01/2022",2022,3
"10984","05/09/1984","France","12/12/2020",2020,7
"10987","10/09/2005","France","15/03/2024",2023,11
"10994","06/12/1992","France","03/12/2021",2021,2
"10995","16/09/1995","France","22/07/2020",2021,3
"10998","04/02/1981","France","21/08/2022",2021,2
"1005","29/08/1981","France","15/01/2024",2023,3
"1007","19/10/1985","France","26/03/2024",2021,1
"1021","11/11/1998","France","15/06/2024",2020,12
"1026","15/05/1998","France","04/04/2025",2021,1
"1027","26/03/1996","France","01/06/2021",2023,7
"1029","31/05/1987","France","20/10/2021",2024,11
"1031","28/02/1995","France","10/03/2021",2023,4
"1036","03/11/1991","France","10/12/2020",2023,4
"1039","09/03/1983","France","16/11/2023",2022,3
"1057","28/02/1986","France","31/01/2021",2021,11
"1065","31/10/1988","France","23/10/2020",2024,10
"1067","13/11/1990","France","11/06/2020",2022,6
"1073","06/03/1993","France","16/05/2022",2024,9
"1074","06/04/1990","France","19/01/2025",2024,4
"1078","12/02/2000","France","24/03/2022",2020,7
"1093","29/11/1996","France","20/06/2020",2022,3
"1097","25/07/2005","France","08/03/2024",2024,4
"1099","04/03/1985","France","04/10/2022",2024,9
"1100","11/05/2006","France","12/05/2022",2021,8
"1101","09/05/1999","France","01/07/2024",2023,6
"1111","03/10/1981","France","17/01/2021",2023,11
"1112","01/02/2005","France","11/05/2023",2024,5
"1113","20/09/1982","France","07/10/2021",2025,11
"1121","19/02/2000","France","21/02/2025",2024,11
"1126","20/09/1985","France","27/08/2022",2022,8
"1129","17/12/2004","France","20/12/2020",2024,7
"1130","08/02/2009","France","02/03/2023",2023,3
"1139","31/07/2006","France","03/05/2023",2021,6
"1141","23/01/1992","France","25/02/2021",2023,10
"1142","11/06/1989","France","15/05/2025",2022,2
"1153","08/06/1983","France","24/06/2021",2022,2
"1157","08/02/1996","France","19/07/2020",2022,7
"1159","08/09/2007","France","09/06/2020",2024,1
"1161","23/07/1995","France","07/02/2024",2021,5
"1162","25/09/2002","France","06/11/2024",2020,1
"1170","06/06/1994","France","29/12/2022",2022,12
"1185","04/04/1990","France","15/04/2020",2021,9
"1187","26/03/1987","France","26/01/2022",2020,5
"1190","20/03/2008","France","25/09/2022",2023,6
"1192","20/07/2006","France","08/03/2020",2023,12
"1196","07/12/2008","France","17/08/2020",2024,4
"1197","28/08/1996","France","19/05/2024",2023,12
"1198","17/05/2002","France","12/01/2023",2020,6
"1208","08/07/1998","France","21/04/2020",2024,4
"1210","09/11/2007","France","14/03/2025",2023,10
"1211","14/04/1989","France","16/04/2022",2021,1
"1213","28/04/1999","France","08/10/2020",2022,5
"1220","01/07/1989","France","22/06/2023",2021,4
"1224","18/11/1992","France","11/06/2020",2023,11
"1230","22/05/2009","France","10/09/2022",2020,11
"1235","30/01/2004","France","21/02/2024",2024,11
"1238","08/07/2005","France","20/06/2022",2021,5
"1239","22/03/1981","France","22/10/2024",2021,8
"1253","08/12/1982","France","29/04/2022",2024,10
"1257","20/03/1987","France","03/04/2025",2020,11
"1261","04/06/2008","France","31/03/2020",2025,10
"1263","30/10/1980","France","15/11/2020",2020,5
"1270","24/09/2006","France","22/01/2024",2024,4
"1275","13/05/1984","France","28/04/2025",2021,9
"1285","25/02/1996","France","30/10/2022",2022,2
"1291","21/10/1990","France","22/02/2023",2023,11
"1292","12/03/1999","France","26/06/2021",2022,5
"1294","27/10/1980","France","16/12/2022",2024,3
"1303","26/02/1987","France","28/12/2024",2020,5
"1307","24/12/2002","France","23/10/2022",2022,10
"1308","29/08/2007","France","20/05/2023",2025,1
"1314","06/07/1991","France","10/03/2020",2023,12
"1319","15/06/1989","France","22/07/2021",2022,10
"1320","24/04/1985","France","12/05/2023",2020,2
"1326","25/03/1991","France","17/10/2023",2020,12
"1332","05/10/1987","France","02/10/2023",2024,5
"1333","14/08/1988","France","05/05/2023",2020,1
"1334","14/02/1985","France","24/04/2023",2025,5
"1338","20/05/1997","France","15/03/2021",2021,3
"1341","09/08/1988","France","31/03/2024",2024,5
"1345","10/08/1983","France","13/02/2023",2020,9
"1356","03/05/1997","France","28/11/2020",2024,6
"1358","17/06/1988","France","26/09/2023",2020,4
"1363","08/01/1998","France","18/11/2021",2023,6
"1364","06/01/1993","France","14/08/2022",2024,12
"1367","24/08/1980","France","10/05/2024",2020,12
"1371","22/06/1982","France","04/03/2021",2021,7
"1372","05/07/1998","France","19/10/2022",2024,4
"1379","28/09/1982","France","13/03/2022",2021,11
"1382","07/01/1999","France","14/04/2024",2025,7
"1384","25/01/2000","France","10/01/2025",2020,4
"1386","04/04/1985","France","28/03/2020",2024,3
"1387","13/01/2004","France","01/07/2022",2021,10
"1388","16/02/1985","France","16/03/2024",2020,7
"1393","02/06/1997","France","21/12/2024",2022,3
"1408","08/12/1986","France","14/11/2020",2025,12
"1434","04/06/1980","France","09/06/2021",2025,5
"1443","02/12/1988","France","01/10/2021",2024,3
"1444","02/08/2005","France","01/09/2024",2024,9
"1445","23/09/1984","France","01/06/2023",2024,1
"1450","22/04/2006","France","31/01/2025",2024,9
"1452","03/09/2003","France","24/08/2024",2025,6
"1458","18/04/2004","France","03/05/2024",2020,10
"1459","14/09/2003","France","22/11/2020",2022,4
"1464","30/03/1988","France","27/05/2021",2025,1
"1466","29/04/1994","France","01/09/2021",2020,2
"1467","05/09/2006","France","28/08/2020",2022,11
"1468","07/04/1983","France","23/04/2020",2023,2
"1478","10/08/1993","France","25/10/2024",2022,6
"1482","26/07/1981","France","08/07/2022",2024,1
"1484","16/07/1989","France","20/02/2024",2024,1
"1489","04/11/1985","France","29/10/2022",2024,4
"1493","23/03/1983","France","03/05/2020",2022,6
"1500","17/07/1985","France","14/05/2025",2023,2
"1505","22/06/2003","France","10/09/2022",2021,10
"1507","03/02/1991","France","01/04/2021",2025,6
"1511","28/04/1984","France","07/03/2021",2020,12
"1513","01/10/1990","France","14/11/2021",2024,3
"1523","29/01/1981","France","29/01/2021",2024,2
"1526","17/02/1991","France","01/02/2020",2022,3
"1531","16/10/2008","France","02/06/2021",2024,4
"1532","23/08/1984","France","24/06/2021",2022,1
"1534","23/03/2003","France","13/12/2024",2023,5
"1537","01/03/2003","France","15/07/2020",2023,10
"1539","23/06/1984","France","21/12/2020",2021,2
"1541","23/08/2002","France","10/04/2020",2024,1
"1549","14/03/1990","France","25/12/2021",2022,9
"1552","25/11/1996","France","18/04/2023",2022,1
"1556","15/10/2006","France","28/12/2024",2022,9
"1558","21/02/2005","France","27/04/2020",2021,12
"1561","26/07/1996","France","22/01/2021",2022,12
"1566","17/02/1995","France","08/04/2023",2021,6
"1580","14/01/1982","France","21/03/2020",2025,4
"1588","10/02/1991","France","14/12/2024",2024,8
"1591","29/01/2004","France","08/09/2022",2021,10
"1594","24/07/1997","France","28/05/2021",2025,3
"1596","29/11/2002","France","19/12/2024",2021,2
"1599","27/04/1985","France","01/09/2023",2022,11
"1600","05/09/1994","France","19/04/2024",2020,3
"1606","24/12/2003","France","12/03/2023",2024,5
"1608","19/01/2003","France","28/03/2020",2023,1
"1611","25/10/1985","France","26/11/2020",2022,5
"1614","05/10/1997","France","18/03/2020",2021,3
"1618","07/04/2009","France","30/03/2022",2020,3
"1620","03/01/1990","France","20/03/2022",2022,5
"1623","24/01/1993","France","07/06/2021",2022,4
"1626","28/11/2000","France","28/07/2023",2025,12
"1627","26/07/1983","France","13/12/2023",2023,7
"1634","19/04/2001","France","05/08/2024",2022,12
"1635","25/05/1995","France","11/07/2020",2025,6
"1637","23/04/1980","France","05/02/2022",2021,2
"1645","23/10/2002","France","09/05/2021",2020,8
"1648","29/07/1988","France","07/02/2021",2020,1
"1651","19/11/1995","France","27/10/2023",2022,1
"1659","04/09/1984","France","27/06/2020",2024,9
"1660","18/07/2003","France","07/05/2024",2024,2
"1668","14/11/2007","France","23/12/2021",2022,8
"1676","24/06/1982","France","15/01/2023",2022,7
"1684","05/07/1988","France","07/09/2022",2022,5
"1686","04/12/2008","France","01/05/2022",2024,12
"1687","01/09/2002","France","15/04/2020",2022,10
"1691","19/06/1987","France","11/08/2021",2022,5
"1695","10/07/1996","France","07/12/2021",2024,12
"1701","31/01/1991","France","06/10/2020",2020,11
"1705","10/02/1986","France","09/05/2020",2020,4
"1706","06/11/2007","France","22/06/2024",2025,11
"1707","10/11/2008","France","23/08/2021",2024,2
"1712","04/09/1992","France","12/12/2021",2024,8
"1713","06/01/2006","France","26/05/2021",2020,2
"1716","26/05/1996","France","24/06/2022",2023,1
"1722","23/12/1988","France","07/04/2022",2023,8
"1724","23/01/1980","France","15/08/2024",2021,4
"1725","21/06/1980","France","16/02/2021",2024,11
"1726","06/11/1984","France","26/04/2025",2020,3
"1728","23/09/1990","France","31/10/2023",2023,7
"1736","04/02/1982","France","28/07/2022",2025,10
"1739","23/12/2004","France","01/06/2022",2022,8
"1741","31/10/2004","France","27/11/2024",2023,3
"1743","19/09/1990","France","19/05/2023",2022,12
"1745","28/06/2001","France","20/09/2022",2022,12
"1746","01/07/1983","France","25/03/2020",2021,12
"1747","13/06/1986","France","24/01/2023",2024,6
"1748","03/05/2009","France","07/11/2024",2023,5
"1752","28/02/1980","France","28/06/2020",2023,6
"1753","05/10/1997","France","13/10/2024",2021,3
"1754","05/12/1984","France","05/09/2023",2021,1
"1756","10/05/2003","France","23/05/2024",2025,8
"1758","02/10/2006","France","12/03/2024",2025,10
"1760","31/08/1996","France","24/11/2023",2022,1
"1761","05/04/2002","France","30/03/2022",2021,4
"1762","26/09/1992","France","02/11/2024",2020,7
"1764","09/07/1984","France","09/12/2024",2020,1
"1768","11/03/1991","France","28/11/2022",2024,2
"1769","09/04/1996","France","01/08/2020",2024,4
"1772","21/12/2006","France","11/02/2025",2024,12
"1782","01/07/1995","France","16/07/2024",2024,1
"1784","26/05/1997","France","04/03/2023",2021,12
"1786","04/05/1989","France","07/12/2023",2020,2
"1788","26/09/1997","France","28/02/2022",2020,3
"1789","25/12/1988","France","09/01/2024",2024,1
"1794","26/04/1987","France","03/12/2023",2022,3
"1797","06/03/1986","France","26/11/2020",2020,12
"1799","26/01/2009","France","15/06/2025",2022,4
"1803","09/01/2009","France","01/02/2021",2021,7
"1805","21/10/1985","France","16/03/2024",2022,5
"1814","09/03/2009","France","30/09/2022",2020,12
"1815","24/06/1980","France","31/05/2021",2022,5
"1817","25/06/2002","France","05/06/2024",2023,2
"1822","15/02/1991","France","06/07/2021",2022,2
"1823","05/12/1981","France","07/12/2020",2025,3
"1824","29/10/1985","France","31/03/2024",2021,12
"1825","23/09/1983","France","15/05/2024",2022,2
"1848","09/08/2007","France","25/02/2025",2024,4
"1864","04/07/1984","France","01/05/2024",2020,4
"1867","17/09/2005","France","22/02/2024",2023,5
"1872","29/01/1992","France","25/02/2025",2020,3
"1875","13/05/1996","France","08/03/2023",2025,1
"1879","02/08/2002","France","10/06/2021",2024,3
"1880","20/03/1992","France","13/04/2023",2022,1
"1881","07/05/1994","France","31/03/2020",2020,5
"1883","23/07/2006","France","21/02/2023",2024,5
"1890","27/10/2001","France","20/11/2024",2024,6
"1892","24/03/1998","France","03/02/2023",2023,5
"1898","24/08/1995","France","23/08/2023",2023,11
"1899","18/06/1989","France","10/12/2022",2021,5
"1902","15/09/1999","France","20/09/2022",2020,1
"1907","07/06/1986","France","05/05/2024",2022,5
"1915","23/05/1991","France","23/12/2023",2023,2
"1923","30/10/1989","France","08/01/2020",2025,8
"1924","26/04/1993","France","30/12/2021",2021,9
"1931","26/05/2004","France","23/11/2020",2021,9
"1933","28/06/1980","France","23/12/2020",2021,10
"1937","28/08/1997","France","09/10/2021",2024,8
"1942","12/10/1985","France","14/04/2020",2023,6
"1944","08/01/1984","France","16/07/2023",2020,5
"1951","20/10/2003","France","14/12/2024",2021,2
"1965","20/11/1981","France","28/06/2023",2020,9
"1966","16/04/2007","France","07/11/2022",2021,10
"1967","09/04/1998","France","19/09/2021",2021,2
"1970","15/03/1995","France","09/09/2020",2024,8
"1980","29/09/1998","France","13/11/2021",2021,3
"1983","01/03/1991","France","10/01/2023",2025,7
"1984","04/11/2008","France","07/09/2023",2020,3
"1985","25/06/1995","France","10/07/2022",2025,1
"1988","02/08/2008","France","05/07/2024",2021,10
"1994","28/12/1987","France","11/09/2023",2024,12
"2001","24/09/1993","France","22/03/2021",2020,8
"2005","29/08/1989","France","31/03/2021",2020,1
"2006","28/07/1997","France","17/11/2022",2022,5
"2014","28/09/2008","France","27/07/2021",2025,10
"2018","16/10/1996","France","26/01/2021",2024,12
"2029","28/11/1984","France","28/03/2020",2020,9
"2032","12/07/2003","France","21/03/2022",2020,9
"2038","16/02/1983","France","01/11/2022",2024,1
"2040","07/07/1983","France","12/06/2023",2020,10
"2041","21/11/2006","France","26/05/2025",2023,6
"2045","16/10/2000","France","26/03/2022",2024,5
"2047","21/12/2000","France","11/02/2020",2022,4
"2052","22/05/1984","France","07/05/2023",2025,3
"2068","05/10/2004","France","13/07/2021",2021,3
"2073","18/08/1999","France","14/01/2025",2021,8
"2074","27/07/2008","France","14/10/2020",2020,1
"2075","05/09/1992","France","28/02/2025",2025,5
"2089","19/08/2006","France","15/03/2021",2021,4
"2090","07/09/2009","France","30/01/2023",2022,10
"2092","29/08/1995","France","18/02/2025",2025,4
"2093","11/09/2009","France","22/08/2020",2025,3
"2095","21/06/1988","France","12/12/2022",2020,5
"2119","18/04/1980","France","16/04/2023",2020,8
"2132","29/11/1995","France","26/12/2020",2025,11
"2142","29/09/1992","France","01/04/2021",2022,11
"2160","31/03/2002","France","03/02/2022",2024,8
"2161","07/06/1981","France","11/05/2025",2025,7
"2166","28/12/1996","France","09/06/2021",2020,11
"2171","30/11/1983","France","07/02/2020",2022,9
"2174","27/08/1996","France","01/10/2020",2021,6
"2177","19/02/1982","France","04/09/2021",2020,2
"2178","23/04/1994","France","28/05/2024",2020,3
"2182","01/06/1982","France","23/01/2023",2022,1
"2186","26/10/1993","France","12/10/2020",2021,7
"2194","25/02/1981","France","09/04/2023",2020,11
"2198","22/01/1985","France","09/03/2021",2025,11
"2199","21/09/2006","France","22/04/2022",2022,3
"2201","10/04/2006","France","15/05/2024",2021,1
"2204","05/11/2009","France","07/03/2020",2020,2
"2206","13/07/1994","France","10/08/2022",2022,7
"2210","12/02/2007","France","18/10/2022",2022,4
"2211","18/10/2009","France","27/12/2021",2023,2
"2217","14/11/1987","France","29/12/2022",2024,10
"2230","13/08/2001","France","09/12/2024",2021,7
"2233","31/01/2002","France","06/01/2023",2021,10
"2236","02/12/1980","France","11/07/2022",2023,12
"2238","03/11/1982","France","06/09/2023",2024,10
"2241","08/01/2000","France","22/12/2020",2025,9
"2243","29/05/1989","France","17/05/2021",2022,12
"2245","09/03/1991","France","20/02/2023",2020,3
"2246","13/02/2008","France","04/08/2022",2021,6
"2251","26/06/2009","France","19/01/2020",2025,2
"2252","12/04/1982","France","16/10/2021",2022,3
"2254","31/05/2004","France","21/01/2021",2022,12
"2256","14/02/1986","France","02/11/2021",2024,2
"2257","25/04/2002","France","10/11/2023",2021,5
"2261","28/06/1989","France","11/03/2022",2021,3
"2266","04/10/1987","France","15/05/2022",2023,2
"2271","03/07/2003","France","01/12/2022",2020,3
"2274","28/09/1995","France","20/12/2023",2021,6
"2280","22/09/1995","France","07/12/2024",2021,11
"2289","17/06/1981","France","01/07/2024",2021,7
"2291","22/05/1986","France","20/04/2023",2024,6
"2292","30/11/1996","France","16/08/2020",2021,9
"2301","03/03/1985","France","01/04/2024",2021,2
"2302","29/03/1984","France","14/05/2020",2020,8
"2303","13/03/2006","France","07/04/2024",2021,11
"2306","30/01/1988","France","25/12/2020",2020,8
"2309","29/03/1982","France","27/10/2021",2020,2
"2316","12/08/1998","France","06/10/2022",2024,8
"2317","03/04/1981","France","14/11/2020",2023,5
"2318","09/05/1990","France","23/07/2024",2022,12
"2319","05/02/1987","France","30/12/2022",2021,2
"2321","25/04/1998","France","28/07/2024",2025,1
"2328","22/10/2008","France","27/02/2024",2021,5
"2330","16/12/1997","France","19/11/2021",2020,1
"2333","26/11/2006","France","03/02/2021",2021,12
"2338","03/01/1988","France","13/04/2021",2020,1
"2339","23/02/1983","France","02/10/2024",2022,2
"2341","11/03/1986","France","01/07/2021",2023,7
"2353","12/12/1986","France","07/05/2022",2022,7
"2354","28/07/1983","France","09/05/2022",2021,12
"2356","10/10/1987","France","20/07/2023",2022,7
"2358","21/06/1994","France","03/12/2021",2021,7
"2369","23/06/2005","France","17/03/2025",2021,6
"2382","26/08/1986","France","29/09/2024",2020,3
"2383","04/12/1983","France","25/07/2024",2020,2
"2394","24/02/1983","France","01/12/2023",2024,7
"2399","02/12/1996","France","15/05/2023",2022,9
"2402","25/10/2009","France","27/07/2020",2023,2
"2403","27/06/2003","France","04/01/2025",2020,4
"2412","31/01/1996","France","18/07/2023",2024,1
"2417","27/07/1999","France","08/03/2024",2025,1
"2425","05/11/1989","France","20/06/2022",2021,8
"2427","08/08/1992","France","13/11/2023",2022,2
"2433","05/12/1980","France","08/05/2024",2025,7
"2434","15/06/1993","France","05/10/2021",2020,3
